Latitude,Longitude,Depth,Datetime,Dynamic_height
81.2956,142.116,0.776345703125,2012-11-26,0.2588525041272757
81.3252,141.503,1.28360009765625,2012-11-27,0.23672098602217956
81.3408,141.255,1.25943359375,2012-11-27,0.24355829327480666
81.4035,140.395,2.053212890625,2012-11-28,0.23105594060432855
81.4146,140.153,2.187994140625,2012-11-28,0.23330560741370232
81.453,139.406,2.417341796875,2012-11-29,0.22178951411273257
81.4585,139.209,2.4645859375,2012-11-29,0.2256102780715212
81.4534,138.22,2.885244384765625,2012-11-30,0.2307526481500104
81.4482,137.781,3.1279794921875,2012-11-30,0.22895118491848762
81.467,136.615,3.548195068359375,2012-12-01,0.24039140739225248
81.4755,136.55,3.56586572265625,2012-12-01,0.24610867769568776
81.479,136.71,3.519986572265625,2012-12-02,0.24383974296992197
81.4818,136.77100000000002,3.503198486328125,,
81.4901,136.554,3.561413330078125,2012-12-03,0.24186087284122665
81.5006,136.39,3.5968701171875,2012-12-03,0.243764254390899
81.574,136.44899999999998,3.64148291015625,,
81.5982,136.543,3.694641357421875,2012-12-04,0.24299990276026345
81.6692,136.735,3.804158935546875,2012-12-05,0.23391534590218283
81.69800000000002,136.795,3.82726220703125,,
81.7784,136.91,3.84718212890625,2012-12-06,0.22941993555083995
81.7982,136.988,3.86674267578125,2012-12-06,0.23217812316442876
81.8371,137.531,3.647639404296875,2012-12-07,0.23003258443923966
81.8489,137.726,3.64322265625,2012-12-07,0.23312488184814734
81.8876,138.16899999999998,3.54122021484375,,
81.9026,138.329,3.461822021484375,2012-12-08,0.22774255668081914
81.9053,138.606,3.300125244140625,2012-12-09,0.22060513719043598
81.8983,138.674,3.218366943359375,2012-12-09,0.22914081146332224
81.8396,138.72299999999998,3.1326015625,,
81.8341,138.74,3.111876708984375,2012-12-10,0.2370297003523287
81.8644,138.683,3.21025390625,2012-12-11,0.2266803923571933
81.8812,138.58700000000002,3.29049072265625,,
81.8566,138.721,3.17779736328125,2012-12-12,0.23068605674250325
81.8427,138.83,3.06094091796875,2012-12-12,0.2377261139460699
81.7656,138.798,2.980814208984375,2012-12-13,0.23529102817673336
81.7481,138.716,2.994948974609375,2012-12-13,0.24552963397401004
81.7023,138.208,3.4235546875,2012-12-14,0.23919824461961514
81.6905,138.107,3.511927490234375,2012-12-14,0.24439452674559903
81.6303,137.724,3.559970458984375,2012-12-15,0.25331903819850216
81.5425,137.71200000000002,3.28513818359375,,
81.538,137.689,3.28922216796875,2012-12-16,0.2512505404452503
81.5461,137.341,3.409765380859375,2012-12-17,0.24045848209817403
81.5442,137.19799999999998,3.44093603515625,,
81.5084,136.452,3.584421875,2012-12-18,0.2435147820624681
81.4918,136.004,3.670538330078125,2012-12-19,0.23161162802261415
81.4873,135.904,3.6835751953125,2012-12-19,0.2361608532972579
81.4895,135.442,3.75456103515625,2012-12-20,0.22943864882878814
81.4941,135.298,3.776614501953125,2012-12-20,0.23551363767978495
81.5056,135.162,3.79635888671875,2012-12-21,0.2305052132521236
81.5327,135.16299999999998,3.8003095703125,,
81.5907,135.095,3.837285888671875,2012-12-22,0.23462110051054372
81.6045,135.036,3.8561220703125,2012-12-22,0.24276583543624233
81.5132,134.27200000000002,3.9105625,,
81.4765,133.97899999999998,3.9216669921875,,
81.5266,134.019,3.949164306640625,2012-12-24,0.23335672871969904
81.54,134.065,3.953368896484375,2012-12-24,0.23969752855905693
81.6288,134.204,3.998886474609375,2012-12-25,0.2303427142054804
81.6735,134.333,3.9774150390625,2012-12-25,0.23567605197514999
81.7878,134.716,3.89468212890625,2012-12-26,0.22362152686233486
81.8179,134.71200000000002,3.93536572265625,,
81.892,134.779,3.99800634765625,2012-12-27,0.2205138533611482
81.8952,134.923,3.999918701171875,2012-12-27,0.2258635321515575
81.931,135.287,4.042720703125,2012-12-28,0.21983279291072108
81.939,135.404,4.044200927734375,2012-12-28,0.22510145952205826
81.9449,135.645,4.01475244140625,2012-12-29,0.22243523464176027
81.946,135.66899999999998,3.9923525390625,,
81.9393,135.743,3.95346337890625,2012-12-30,0.22090346706626507
81.9312,135.769,3.936714599609375,2012-12-30,0.22706744098836043
81.9358,135.83700000000002,3.9030537109375,,
81.9418,135.889,3.894666259765625,2012-12-31,0.22632903509921679
82.9465,109.912,3.63694580078125,2012-08-21,0.12278393615243431
82.9569,109.978,3.6360869140625,2012-08-21,0.1298404161153384
83.0322,109.931,3.606833984375,2012-08-22,0.14699724414969706
83.20200000000001,109.661,3.6041484375,,
83.2111,109.607,3.62284228515625,2012-08-23,0.16231872899058442
83.2497,108.614,3.6003095703125,2012-08-24,0.15987646271289727
83.2547,108.459,3.60785205078125,2012-08-24,0.1593671464981347
83.2693,107.591,3.600807373046875,2012-08-25,0.15886392931672416
83.2684,107.516,3.6006259765625,2012-08-25,0.16148947981829426
83.2726,106.926,3.60058447265625,2012-08-26,0.16028076734237062
83.2618,107.002,3.6001650390625,2012-08-26,0.3377368112137693
83.2651,107.089,3.600146240234375,2012-08-27,0.1601868403317937
83.2676,107.303,3.60031494140625,2012-08-27,0.16163589450364865
83.2877,107.379,3.604188232421875,2012-08-28,0.15879753369715477
83.2923,107.541,3.60391162109375,2012-08-28,0.15704190192113424
83.3316,107.57,3.6121533203125,2012-08-29,0.15780609642015353
83.34299999999998,107.81,3.618777587890625,,
83.3161,108.052,3.627955078125,2012-08-30,0.15969359328527932
83.3122,108.521,3.630655029296875,2012-08-30,0.15822465389273754
83.3021,109.795,3.25446923828125,2012-08-31,0.16475013048615378
83.2865,110.08,3.36916357421875,2012-08-31,0.16869309111421169
83.2592,109.925,3.45743798828125,2012-09-01,0.1643530081020641
83.2474,109.957,3.459529296875,2012-09-01,0.16821591310752768
83.3143,110.223,3.450899658203125,2012-09-02,0.1657460976295691
83.3527,110.491,3.6094580078125,2012-09-02,0.16542921823396795
83.3286,111.442,3.413832763671875,2012-09-03,0.17528141417556506
83.3098,111.466,3.46807080078125,2012-09-03,0.18359372180312433
83.3551,112.105,3.78354150390625,2012-09-04,0.17509183278789225
83.303,111.689,3.57226025390625,2012-09-04,0.16186988756886467
83.3248,111.629,3.521129150390625,2012-09-05,0.1748799770508135
83.3642,111.732,3.768737060546875,2012-09-05,0.1791931242650935
83.3997,112.626,4.0835,2012-09-06,0.18014201521363224
83.4138,112.708,4.13765380859375,2012-09-06,0.18441934037130595
83.3825,113.498,4.211546875,2012-09-07,0.18445680068220405
83.3733,113.528,4.213484375,2012-09-07,0.19172799386186207
83.3644,114.113,4.18443798828125,2012-09-08,0.18288694189964866
83.3822,114.056,4.17815576171875,2012-09-08,
83.5028,114.275,4.164412109375,2012-09-09,0.17669510681407705
83.5528,114.294,4.060283447265625,2012-09-09,0.17797511726840964
83.6897,114.891,3.834650390625,2012-09-10,
83.7353,115.149,3.679834228515625,2012-09-10,
83.8626,115.978,3.942274169921875,2012-09-11,0.20908840106486282
83.9047,116.213,3.908728271484375,2012-09-11,0.23708417111744645
83.9921,117.114,3.6649375,2012-09-12,0.19056945119681876
84.0048,117.24,3.740758544921875,2012-09-12,0.19988793423682594
84.006,117.845,3.90257666015625,2012-09-13,0.1968266047636335
84.0054,117.756,3.852705810546875,2012-09-13,0.20608853835891244
83.9675,118.042,4.07498193359375,2012-09-14,0.19074719675363155
83.9564,118.162,4.15899169921875,2012-09-14,0.2104194291804792
83.9093,119.276,4.211380859375,2012-09-15,0.22032679503559383
83.90799999999999,119.496,4.2060283203125,,
83.9032,120.461,4.21686474609375,2012-09-16,
83.89200000000002,120.748,4.21770458984375,,
83.8453,121.505,4.2535498046875,2012-09-17,
83.8377,121.762,4.27174853515625,2012-09-18,
83.8745,121.829,4.25892822265625,2012-09-19,
83.8892,121.725,4.265009765625,2012-09-19,
83.9068,121.915,4.15322900390625,2012-09-20,
83.9231,121.812,4.2108623046875,2012-09-20,
83.9525,121.445,4.26247021484375,2012-09-21,
83.9752,121.204,4.25814697265625,2012-09-21,0.2461378001024554
84.0486,120.831,4.26630078125,2012-09-22,0.1802832851376887
84.0975,120.47,4.25052197265625,2012-09-22,0.23516449284853416
84.1341,119.802,4.230833984375,2012-09-23,0.20384561205143692
84.1378,119.392,4.22079638671875,2012-09-23,0.22370802187875521
84.1398,118.133,4.222765625,2012-09-24,0.20207329379767738
84.1301,117.652,4.24097265625,2012-09-24,0.2139821543259543
84.0694,116.772,3.878555908203125,2012-09-25,0.1882214095167537
84.045,116.315,3.133034912109375,2012-09-25,0.21500868880560411
83.9678,115.665,3.803170166015625,2012-09-26,0.19374403128304868
83.9387,115.766,3.83417138671875,2012-09-26,0.2155371486906173
83.897,116.892,3.946374755859375,2012-09-27,0.20172921857086507
83.8776,117.364,3.99791552734375,2012-09-27,
83.7975,118.241,4.14479150390625,2012-09-28,0.21156631082150418
83.7879,118.199,4.1279892578125,2012-09-28,0.22238339037759086
83.7683,117.905,4.005918212890625,2012-09-29,0.20997202633945977
83.781,117.719,3.98723583984375,2012-09-29,0.2169643665815348
83.7774,117.362,3.974684814453125,2012-09-30,0.20727920177870415
83.791,117.22,3.988194580078125,2012-09-30,0.23733468140823094
83.7666,116.782,3.93793798828125,2012-10-01,0.18753211080977247
83.7746,116.606,3.96029541015625,2012-10-01,0.24747501062088517
83.7578,116.137,3.69700634765625,2012-10-02,0.19885159700922986
83.7542,115.96,3.427203369140625,2012-10-02,0.24496595119584508
83.7059,115.879,3.665147216796875,2012-10-03,0.21344986262078575
83.7002,115.948,3.775333740234375,2012-10-03,0.2537483013191997
83.6891,116.137,3.943547607421875,2012-10-04,0.22966222804576727
83.6932,116.07,3.94150244140625,2012-10-04,0.2679391622562115
83.6934,115.614,3.636392333984375,2012-10-05,
83.7061,115.369,3.633435302734375,2012-10-05,
83.7281,115.35,3.462853515625,2012-10-06,
83.8645,115.879,3.9268232421875,2012-10-07,
83.869,116.845,4.005087158203125,2012-10-08,
83.8911,117.374,3.996587158203125,2012-10-09,
83.8879,117.539,4.0211298828125,2012-10-09,
83.8801,118.094,4.1892578125,2012-10-10,
83.8917,118.352,4.20754296875,2012-10-10,
83.8733,119.498,4.22043310546875,2012-10-11,
83.8539,119.795,4.2230546875,2012-10-11,
83.8215,121.189,4.23666357421875,2012-10-12,
83.8236,121.714,4.27485302734375,2012-10-12,
83.6851,121.671,4.28072607421875,2012-10-13,
83.6084,121.858,4.19764453125,2012-10-13,
83.4553,122.074,4.236517578125,2012-10-14,
83.4253,122.288,4.23407275390625,2012-10-14,
83.3623,122.644,4.225904296875,2012-10-15,
83.3594,122.704,4.22652978515625,2012-10-15,
83.2604,122.495,4.13854638671875,2012-10-16,
83.2223,122.336,4.1033046875,2012-10-16,
83.1452,121.739,3.921521484375,2012-10-17,
83.1221,121.663,3.79926318359375,2012-10-17,
83.0433,121.252,3.883828857421875,2012-10-18,
83.03,121.062,3.926315185546875,2012-10-18,
82.9981,120.475,3.807258544921875,2012-10-19,
82.9845,120.31,3.818834228515625,2012-10-19,
82.9473,119.979,3.799271728515625,2012-10-20,
82.9364,119.939,3.80174560546875,2012-10-20,0.22019695711506615
82.8903,119.839,3.793986572265625,2012-10-21,0.20849362039690397
82.8836,119.813,3.79210693359375,2012-10-21,0.2453106220704454
82.8413,120.077,3.704171630859375,2012-10-22,0.17888089644558752
82.8409,120.106,3.7098505859375,2012-10-22,0.26528748441034317
82.8678,120.343,3.736995361328125,2012-10-23,0.1578629406644274
82.8869,120.438,3.782767333984375,2012-10-23,0.2696145353066447
82.9841,120.811,3.69733251953125,2012-10-24,0.1811227257970956
83.0284,120.876,3.88312548828125,2012-10-24,0.2658938672263794
83.1587,120.948,4.093278564453125,2012-10-25,0.17459572874259685
83.18799999999997,120.845,4.12451513671875,,
83.2454,120.555,4.1623388671875,2012-10-26,0.16696023290189527
83.2546,120.398,4.2272802734375,2012-10-26,0.2826620550872514
83.266,120.056,4.41240380859375,2012-10-27,0.15530016603864263
83.2696,119.975,4.432486328125,2012-10-27,0.28838113216674083
83.2805,119.932,4.41560693359375,2012-10-28,0.17710344117304117
83.3009,119.924,4.2845654296875,2012-10-28,0.25479823480931785
83.3585,120.216,3.9059794921875,2012-10-29,0.18144426434697056
83.3787,120.359,3.966363525390625,2012-10-29,0.25542115905966833
83.4504,120.69,3.923901123046875,2012-10-30,0.18768565107282933
83.4755,120.658,3.699083251953125,2012-10-30,0.25885049995043286
83.5229,119.904,2.71530517578125,2012-10-31,0.1826765059529158
83.525,119.656,2.69932275390625,2012-10-31,0.25042232270985104
83.5222,119.31,2.830694580078125,2012-11-01,0.17436459842046778
83.5272,119.191,2.86873388671875,2012-11-01,0.2485809731697815
83.546,118.68,3.324613525390625,2012-11-02,0.1787492211024869
83.5464,118.344,3.823139404296875,2012-11-02,0.23466832380283867
83.5165,117.064,3.567649658203125,2012-11-03,0.17448521523839394
83.4965,116.766,3.4842783203125,2012-11-03,0.21959757139433975
83.4733,116.854,3.414313720703125,2012-11-04,0.1767322663043501
83.46600000000002,117.123,3.2404150390625,,
83.4883,117.816,3.59174072265625,2012-11-05,0.17667951074094881
83.5146,118.005,3.6568447265625,2012-11-05,0.22788643609735082
83.6681,118.852,3.5963388671875,2012-11-06,0.2006416162830306
83.7411,119.196,4.2324384765625,2012-11-06,0.1961426314373972
83.6581,120.047,3.36164501953125,2012-11-07,0.1886593637686543
83.6256,120.162,3.242288330078125,2012-11-07,0.2376885606303825
83.6394,120.4,3.31935009765625,2012-11-08,0.18936710045101224
83.6556,120.649,3.67985498046875,2012-11-08,0.23630665701749629
83.7027,121.981,4.26901220703125,2012-11-09,0.20511854055715087
83.6922,122.578,4.25781201171875,2012-11-09,0.19899357498610803
83.6979,123.941,4.37051806640625,2012-11-10,0.20886999811172516
83.7106,124.379,4.4054609375,2012-11-10,0.2479914030542594
83.7517,125.409,4.1781806640625,2012-11-11,0.2121357681748363
83.7725,125.736,4.3026435546875,2012-11-11,0.25216824420302214
83.7946,126.746,4.3775009765625,2012-11-12,0.21346777362563524
83.7919,126.994,4.35910107421875,2012-11-12,0.25469576421702794
83.8018,128.303,4.26683837890625,2012-11-13,0.21965100174226215
83.7952,128.347,4.263533203125,2012-11-13,0.2552310887199112
83.8161,128.776,4.234416015625,2012-11-14,0.2187525729450042
83.831,128.958,4.22467138671875,2012-11-14,0.25580002760833825
83.8783,129.666,4.2225693359375,2012-11-15,0.2211369086339293
83.8924,129.887,4.2239736328125,2012-11-15,0.26096873941587734
83.9294,130.27,4.22092333984375,2012-11-16,0.22076983909010983
83.9429,130.31,4.2202734375,2012-11-16,0.2657459675521263
83.9728,129.907,4.2257099609375,2012-11-17,0.21970935431789218
83.9843,129.671,4.22900732421875,2012-11-17,0.2606440879851705
84.0258,128.942,4.234712890625,2012-11-18,0.21620716171565646
84.0347,128.736,4.23298046875,2012-11-18,0.2578508041951136
84.0779,128.764,4.232212890625,2012-11-19,0.21528217953096898
84.1008,128.953,4.2313310546875,2012-11-19,0.25526834462628617
84.1894,129.363,4.22844091796875,2012-11-20,0.21969236129781192
84.2207,129.44799999999998,4.22817333984375,,
84.2977,129.495,4.229263671875,2012-11-21,0.21665671285112983
84.318,129.509,4.22986865234375,2012-11-21,0.2579217396790179
84.3633,129.45,4.2314443359375,2012-11-22,0.21559579369936424
84.3955,129.019,4.2356240234375,2012-11-23,0.21371950026739275
84.3953,128.966,4.2360400390625,2012-11-23,0.2583777872241249
84.39399999999998,128.93200000000002,4.236109375,,
84.398,128.94799999999998,4.2361611328125,,
84.4067,128.89600000000002,4.23680615234375,,
84.4083,128.844,4.23722314453125,2012-11-25,0.25982209904890435
84.3975,128.75,4.23771484375,2012-11-26,0.221069813490851
84.3968,128.68,4.23830810546875,2012-11-26,0.2536865145542853
84.3874,128.404,4.24020458984375,2012-11-27,0.21937930586931792
84.3788,128.315,4.2407568359375,2012-11-27,0.2511614643105765
84.3525,127.991,4.24285009765625,2012-11-28,0.21769630752192023
84.344,127.886,4.2435771484375,2012-11-28,0.2508473365922536
84.3246,127.523,4.24569775390625,2012-11-29,0.21727007369054369
84.3156,127.391,4.24439306640625,2012-11-29,0.252034099734813
84.2824,126.881,4.242220703125,2012-11-30,0.21499239343294899
84.2666,126.66,4.24517236328125,2012-11-30,0.2447210243936882
84.2146,126.028,4.32164501953125,2012-12-01,0.2131284226012806
84.20100000000002,125.82,4.3539716796875,,
84.1742,125.885,4.35932373046875,2012-12-02,0.21426606842965124
84.175,126.046,4.34214599609375,2012-12-02,0.24772793990175743
84.1911,126.308,4.30841015625,2012-12-03,0.2124044248011077
84.1882,126.302,4.30841015625,2012-12-03,0.24686556922038644
84.2312,126.207,4.2838330078125,2012-12-04,0.21468522115548552
84.2584,126.256,4.2610693359375,2012-12-04,0.24462295199844364
84.3458,126.315,4.24444287109375,2012-12-05,0.2156990664270598
84.3856,126.363,4.25037109375,2012-12-05,0.24339585568167443
84.5277,126.641,4.27844775390625,2012-12-06,0.21832872675649598
84.5679,126.737,4.286931640625,2012-12-06,0.24624464082539008
84.6649,127.524,4.312515625,2012-12-07,0.22032256039713
84.6849,127.863,4.28885107421875,2012-12-07,0.25313731213042384
84.7383,128.526,4.31277734375,2012-12-08,0.22315270777415833
84.7486,128.688,4.32182861328125,2012-12-08,0.25620136206103533
84.7353,128.971,4.33807666015625,2012-12-09,0.22191992933294105
84.7248,129.054,4.3417294921875,2012-12-09,0.25577608944540114
84.6832,129.071,4.3403818359375,2012-12-10,0.221939878901994
84.6878,129.115,4.32289599609375,2012-12-10,0.2600665344234979
84.7275,128.975,4.33858740234375,2012-12-11,0.2214501372692555
84.7137,128.997,4.33973095703125,2012-12-11,0.25704194536691133
84.6622,129.569,4.2850517578125,2012-12-12,0.2014120418053638
84.6474,129.76,4.26166796875,2012-12-12,0.25624202292195525
84.5779,129.425,4.24912255859375,2012-12-13,0.2228169819487929
84.5684,129.139,4.24138720703125,2012-12-13,0.2519459617510804
84.5435,128.58,4.2434267578125,2012-12-14,0.2175012937203261
84.5391,128.46200000000002,4.2461416015625,,
84.5187,128.17700000000002,4.24853515625,,
84.4972,128.10399999999998,4.2463076171875,,
84.4196,127.945,4.2445693359375,2012-12-16,0.2168233225038154
84.4142,127.778,4.245984375,2012-12-16,0.24847113445026234
84.4152,126.903,4.25425634765625,2012-12-17,0.2159470025575719
84.4065,126.497,4.2549736328125,2012-12-17,0.24080158705867752
84.3331,125.35,4.2788291015625,2012-12-18,0.21120988704467497
84.3122,125.037,4.36044287109375,2012-12-18,0.24154298349771974
84.2776,124.416,4.216986328125,2012-12-19,0.2102988208085635
84.2839,124.295,4.20491357421875,2012-12-19,0.24324643993422038
84.2978,123.522,4.41448291015625,2012-12-20,0.21168479540055804
84.286,123.14,4.409638671875,2012-12-20,0.23760334745405118
84.2355,121.974,4.22267626953125,2012-12-21,0.20720519580021385
84.2387,121.687,4.19632568359375,2012-12-21,0.23819027456865377
84.2933,121.488,4.21427099609375,2012-12-22,0.20538822927865377
84.3203,121.403,4.2566279296875,2012-12-22,0.23415529157884113
84.3282,120.857,4.23183984375,2012-12-23,0.20045394742213138
84.2781,120.4,4.2341484375,2012-12-23,0.20363562075301458
84.3173,119.833,4.31378955078125,2012-12-24,0.1918584986139434
84.3351,119.886,4.32901171875,2012-12-24,0.22063373630310887
84.4232,119.71,4.2713681640625,2012-12-25,0.1939884751891038
84.4658,119.619,4.28816943359375,2012-12-25,0.221855839834865
84.5949,119.952,4.3164248046875,2012-12-26,0.1969332628779692
84.6297,120.021,4.32278515625,2012-12-26,0.2224092858365258
84.6791,119.973,4.3373837890625,2012-12-27,0.19213918627249463
84.6861,120.013,4.336578125,2012-12-27,0.22225549062924263
84.7277,120.138,4.32903857421875,2012-12-28,0.19136295612587587
84.7281,120.18,4.31907373046875,2012-12-28,0.22412386199839687
84.7304,120.26,4.3097607421875,2012-12-29,0.19439060316325
84.73100000000002,120.315,4.307587890625,,
84.7357,120.463,4.31066552734375,2012-12-30,0.19512905006946918
84.7287,120.553,4.317310546875,2012-12-30,0.22547203689803183
84.7416,120.928,4.33178662109375,2012-12-31,0.19558566866496183
84.7495,121.047,4.32020751953125,2012-12-31,0.22556851776862005
85.0871,122.93,4.31640576171875,2012-09-08,
85.0928,132.514,4.2034033203125,2012-09-15,0.2689395595202442
84.9532,134.145,4.250517578125,2012-09-16,0.27790159630319816
84.9453,134.416,4.25083349609375,2012-09-16,0.27152756918821713
84.8762,134.852,4.23393359375,2012-09-17,0.2804634697052474
84.87200000000001,134.815,4.22866064453125,,
84.8101,134.44,4.2471513671875,2012-09-19,0.2757407957012667
84.801,134.491,4.2477060546875,2012-09-19,0.2706706135909297
84.79,134.165,4.26756494140625,2012-09-20,0.278112881076699
84.7838,134.006,4.27853759765625,2012-09-21,0.27515694797478896
84.8386,132.934,4.27571826171875,2012-09-22,0.29012451425336383
84.8516,132.556,4.2703505859375,2012-09-22,0.27335266981690765
84.8529,130.542,4.3259189453125,2012-09-23,0.2856960583265001
84.8345,130.062,4.33009619140625,2012-09-24,0.26510409884330083
84.7946,127.581,4.269998046875,2012-09-25,0.3032310618081654
84.7752,127.047,4.2624453125,2012-09-25,0.2652466549300214
84.6294,128.032,4.32865283203125,2012-09-26,0.19062524392553473
84.586,128.63,4.2498740234375,2012-09-27,0.26518055817810265
84.3827,130.362,4.2256650390625,2012-09-28,0.27145046914678544
84.3434,130.26,4.22446630859375,2012-09-28,0.266625166847359
84.2663,129.724,4.2268857421875,2012-09-29,0.27501226159168407
84.2524,129.64700000000002,4.2271494140625,,
84.2362,128.92,4.23256884765625,2012-10-01,0.27475645742261345
84.2141,128.704,4.23344677734375,2012-10-01,0.2583920236397968
84.1425,127.78,4.23893017578125,2012-10-02,0.2603464250590137
84.1108,127.729,4.24675048828125,2012-10-03,0.24972006813150505
84.0954,127.893,4.24362060546875,2012-10-04,0.2607030736009032
84.0877,127.902,4.246091796875,2012-10-04,0.2505130527070169
84.0627,127.154,4.299390625,2012-10-05,0.2560633891789789
84.0636,127.223,4.2911728515625,2012-10-06,0.24707586097550907
84.2383,128.04,4.23881103515625,2012-10-07,0.2653513965890969
84.2473,128.24200000000002,4.2373671875,,
84.3291,128.88,4.23504248046875,2012-10-08,0.27126675308985376
84.3107,129.02100000000002,4.23347607421875,,
84.3084,129.863,4.22656640625,2012-10-10,0.26786001172222806
84.3126,130.225,4.2236201171875,2012-10-10,0.2634400986450312
84.2386,131.79,4.20820654296875,2012-10-11,0.26348303555104435
84.2303,132.259,4.20437451171875,2012-10-12,0.26037589161461444
84.0594,132.309,4.1934306640625,2012-10-13,0.15692927932015494
83.9941,132.086,4.19214111328125,2012-10-13,0.2527540350236346
83.7691,132.227,4.18047802734375,2012-10-14,0.25102091396390713
83.7316,132.256,4.18055615234375,2012-10-15,0.24858631284722604
83.59200000000001,131.47299999999998,4.1929521484375,,
83.5638,131.226,4.1839130859375,2012-10-16,0.24679199589028172
83.4804,130.188,4.1436220703125,2012-10-17,0.2457743104945116
83.4645,129.96,4.1504521484375,2012-10-18,0.24041997491769165
83.4249,128.781,4.24632763671875,2012-10-19,0.24671560149011218
83.4069,128.57299999999998,4.2516865234375,,
83.3521,128.17700000000002,4.22701123046875,,
83.3309,128.15,4.21071875,2012-10-21,0.2394453905794597
83.2744,128.312,4.11087744140625,2012-10-22,0.24415674042972388
83.2658,128.43200000000002,4.1596533203125,,
83.3411,128.88299999999998,4.092052978515625,,
83.3722,129.14700000000002,4.1175361328125,,
83.5379,129.371,4.26746533203125,2012-10-25,0.24987514150053813
83.5512,129.30200000000002,4.26474072265625,,
83.5822,128.52,4.280103515625,2012-10-26,0.25101987823047367
83.5775,128.374,4.28548876953125,2012-10-27,0.2439626932902498
83.5652,128.282,4.290302734375,2012-10-28,0.2495244318969969
83.5795,128.341,4.287486328125,2012-10-28,0.24301996589389188
83.6436,129.059,4.24681787109375,2012-10-29,0.25007345699716355
83.6609,129.191,4.23523046875,2012-10-30,0.24569108234535436
83.7214,128.347,4.2720693359375,2012-10-31,0.2498731687209744
83.7186,128.305,4.27526416015625,2012-10-31,0.2438091181516094
83.7733,126.951,4.3638701171875,2012-11-02,0.24740028933081568
83.7475,125.693,4.25626220703125,2012-11-04,0.24158778277791
83.8341,127.061,4.34999560546875,2012-11-05,0.24706923376891865
84.0478,128.998,4.23349609375,2012-11-07,0.24265715446943345
83.9998,129.885,4.2258251953125,2012-11-08,0.24724971962225176
83.979,132.791,4.178140625,2012-11-10,0.24614943360056163
84.0111,135.012,4.17251513671875,2012-11-11,0.2546012503079859
83.9809,137.32299999999998,4.3280458984375,,
84.0057,138.25,3.785976318359375,2012-11-14,0.26534178824393617
84.0564,139.499,3.641269287109375,2012-11-16,0.2566240560133603
84.1293,138.82,3.735738525390625,2012-11-17,0.26719103732286936
84.2682,138.236,3.9309599609375,2012-11-19,0.26109946958384656
84.4248,139.208,3.78294873046875,2012-11-20,0.26493134995121137
84.54299999999998,139.403,3.7998515625,,
84.5787,138.814,3.848407470703125,2012-11-23,0.2698334342176222
84.5884,138.939,3.85070751953125,2012-11-25,0.2616418880828515
84.5895,138.847,3.855758544921875,2012-11-26,0.2695042981883375
84.6534,138.352,4.000290771484375,2012-11-28,0.2616391642974484
84.6636,137.782,4.08512646484375,2012-11-29,0.2680608198995539
84.6448,136.828,4.15473583984375,2012-12-01,0.2609660158576658
84.64,137.195,4.1104208984375,2012-12-02,0.265704363949951
84.6714,137.594,4.11443310546875,2012-12-04,0.26009150992625824
84.8085,138.191,3.938534912109375,2012-12-05,0.2658922665044744
84.9648,139.411,3.803130615234375,2012-12-07,0.2640646061207585
85.0148,140.958,3.642249755859375,2012-12-08,0.2718729198756213
84.9573,141.07399999999996,3.5984794921875,,
84.9254,141.583,3.496667236328125,2012-12-11,0.2682753927236403
84.814,141.31799999999996,3.644566162109375,,
84.7648,140.14,3.518073974609375,2012-12-14,0.270915588346406
84.6259,139.465,3.820709228515625,2012-12-16,0.26527355109524936
84.6313,137.496,4.089853759765625,2012-12-17,0.27299310144011624
84.5916,135.864,4.23033544921875,2012-12-19,0.2638847671755435
84.6136,133.934,4.2672509765625,2012-12-20,0.2618549294413139
84.6823,132.954,4.26910400390625,2012-12-22,0.2558537304063021
76.9486,-139.541,3.730043212890625,2012-09-05,0.6721637105129237
76.9531,-139.543,3.732185302734375,2012-09-05,0.5487164447303458
76.9706,-139.743,3.7350068359375,2012-09-06,0.5092630794542584
76.9675,-139.974,3.739343505859375,2012-09-07,0.5525114427820098
76.8776,-140.49200000000002,3.74093359375,,
76.7522,-140.476,3.777210205078125,2012-09-12,0.5648446313804254
76.7313,-140.139,3.759203857421875,2012-09-14,0.5202407884707253
76.7642,-140.019,3.739712158203125,2012-09-15,0.5445449997864116
76.778,-139.94899999999998,3.748810791015625,,
76.7711,-140.04,3.746991455078125,2012-09-17,0.5152170258834339
76.7796,-140.358,3.7422861328125,2012-09-18,0.562790168253621
76.8087,-140.62,3.757700439453125,2012-09-19,0.576021439523113
76.9677,-140.846,3.74222265625,2012-09-23,0.5182519433365667
77.0555,-141.048,3.70572900390625,2012-09-25,0.6121940823264168
77.0407,-140.958,3.721887451171875,2012-09-26,0.5385680584214286
77.0281,-140.966,3.719675048828125,2012-09-27,0.5289551450609521
77.1047,-141.054,3.7591171875,2012-09-29,0.5767751541271021
77.1386,-140.939,3.759195068359375,2012-09-30,0.493684333743627
77.1115,-140.659,3.75229248046875,2012-10-01,0.5499482036775508
77.0941,-140.476,3.74688232421875,2012-10-02,0.5495369797242792
77.0746,-139.94899999999998,3.743364013671875,,
76.9917,-140.155,3.739785888671875,2012-10-08,0.6815311842460429
76.9745,-139.965,3.738572021484375,2012-10-09,0.6866672115053692
76.8957,-139.549,3.7334892578125,2012-10-09,0.6751656423738237
76.7991,-139.392,3.727670654296875,2012-10-10,0.6651642042957933
