Latitude,Longitude,Depth
62.75,2.25,1.82669091796875
62.75,3.0,1.8011563720703123
62.75,3.75,1.6936322021484376
62.75,4.5,1.395624267578125
62.75,5.25,0.9989089965820312
63.0,-58.5,0.8086690673828125
63.0,-57.75,0.8703792724609375
63.0,-57.0,0.7497106323242188
63.0,-56.25,0.790509765625
63.0,-55.5,1.0589461669921876
63.0,-54.75,0.837123046875
63.0,-38.25,0.6815819702148438
63.0,-37.5,0.7332791748046875
63.0,-35.25,0.8328424072265626
63.0,-34.5,1.7619405517578124
63.0,-33.75,1.93597802734375
63.0,-33.0,2.191013671875
63.0,-32.25,2.4930478515625
63.0,-31.5,2.599197998046875
63.0,-30.75,2.543705810546875
63.0,-30.0,2.35157666015625
63.0,-29.25,1.5952547607421874
63.0,-28.5,1.344068115234375
63.0,-27.75,0.9544617309570312
63.0,-9.75,0.6478142700195313
63.0,-9.0,0.9750560302734376
63.0,-8.25,1.972286010742188
63.0,-7.5,1.9869677734375
63.0,-6.75,2.733215576171875
63.0,-6.0,3.304764404296875
63.0,-5.25,3.0701083984375
63.0,-4.5,3.342823974609375
63.0,-3.75,3.164924560546875
63.0,-3.0,3.083544677734375
63.0,-2.25,2.942628662109375
63.0,-1.5,2.780822021484375
63.0,-0.75,2.711235107421875
63.0,0.0,2.55829345703125
63.0,0.75,2.520220703125
