Datetime,Latitude,Longitude,Depth,Dynamic_Height,DH_error
2011-01-01,73.75,-151.5,3.84054150390625,0.8064489742089993,0.07791544509399317
2011-01-01,73.75,-150.75,3.828192138671875,0.8044454522270826,0.08572342298099421
2011-01-01,73.75,-150.0,3.8273154296875,0.7960906801722505,0.08441581869323952
2011-01-01,73.75,-149.25,3.827812255859375,0.7934657187777234,0.0805714944477938
2011-01-01,73.75,-148.5,3.821143310546875,0.7957562984721254,0.08759256818016099
2011-01-01,73.75,-147.75,3.784732666015625,0.7995295774930498,0.06753868467724237
2011-01-01,73.75,-147.0,3.781013671875,0.8003839395354179,0.07104767878490577
2011-01-01,73.75,-146.25,3.7777705078125,0.7970045798896686,0.07000346988303714
2011-01-01,73.75,-145.5,3.764677001953125,0.7976721236657611,0.08643807594571196
2011-01-01,73.75,-144.75,3.749248291015625,0.793927729294937,0.07335856055794597
2011-01-01,73.75,-144.0,3.74395751953125,0.788332555590142,0.07388947042640732
2011-01-01,73.75,-143.25,3.663565673828125,0.7931232845633559,0.10606296969349925
2011-01-01,73.75,-142.5,3.68437939453125,0.7902783277458642,0.07292947042550774
2011-01-01,73.75,-141.75,3.671376220703125,0.780641998252231,0.06355901133844158
2011-01-01,73.75,-141.0,3.661774658203125,0.7771766633551291,0.06584214532760685
2011-01-01,73.75,-140.25,3.66460546875,0.7789701705639037,0.08156979311360633
2011-01-01,73.75,-139.5,3.5661875,0.7753464570703176,0.08306862518853153
2011-01-01,73.75,-138.75,3.48034228515625,0.7693408133004671,0.08014471709050038
2011-01-01,73.75,-138.0,3.43489892578125,0.7587599550623734,0.09592344852930396
2011-01-01,73.75,-137.25,3.37314794921875,0.7478404274493349,0.09886471708488213
2011-01-01,73.75,-136.5,3.327017578125,0.7373010731392412,0.10049955220567286
2011-01-01,73.75,-135.75,3.301280517578125,0.729969478564742,0.09985573922119687
2011-01-01,73.75,-135.0,3.279154296875,0.7298034151018764,0.08417312388133401
2011-01-01,73.75,-134.25,3.2053857421875,0.73013737387156,0.09221593977226374
2011-01-01,73.75,-133.5,3.111104736328125,0.7205076121415894,0.08813762073702244
2011-01-01,73.75,-132.75,2.996724365234375,0.7225692181272004,0.09160123689633752
2011-01-01,73.75,-132.0,2.787332763671875,0.7171077173320473,0.08479667453210499
2011-01-01,73.75,-131.25,2.4089306640625,0.7193315338783759,0.0872476494335056
2011-01-01,73.75,-130.5,1.933650390625,0.7270830005481346,0.09142500556235192
2011-01-01,73.75,-129.75,1.05087353515625,0.7260811483079361,0.09119779583044539
2011-01-01,74.0,-164.25,0.9634063720703124,0.6219588842052038,0.11463864476643537
2011-01-01,74.0,-163.5,1.4266380615234375,0.6205045660690308,0.10814287415911542
2011-01-01,74.0,-162.75,1.7254664306640626,0.6422280291416677,0.10552366762731269
2011-01-01,74.0,-162.0,1.90222607421875,0.6561044262860157,0.10556264686724465
2011-01-01,74.0,-161.25,1.872271484375,0.6445222474454207,0.11100216366170597
2011-01-01,74.0,-160.5,1.690405029296875,0.6214287918162993,0.10142474476872548
2011-01-01,74.0,-159.75,1.8198958740234368,0.6219841244461398,0.10424807594063258
2011-01-01,74.0,-159.0,1.1570013427734376,0.577680061349977,0.10313695186699914
2011-01-01,74.0,-158.25,0.9870042724609376,0.6019529636339395,0.10738927763212558
2011-01-01,74.0,-157.5,1.34364404296875,0.5849403284558615,0.1059556713535031
2011-01-01,74.0,-156.75,3.854038330078125,0.7644271211603815,0.06817744469920148
2011-01-01,74.0,-156.0,3.857370361328125,0.7719579848270355,0.06807013502180523
2011-01-01,74.0,-155.25,3.857318115234375,0.7932003848094814,0.07032535259099185
2011-01-01,74.0,-154.5,3.858910400390625,0.789584428135409,0.14697906073300013
2011-01-01,74.0,-153.75,3.85922705078125,0.7980821291286846,0.07997789272874538
2011-01-01,74.0,-153.0,3.848075439453125,0.7907978921645743,0.08107025441154934
2011-01-01,74.0,-152.25,3.80171630859375,0.8013251207737969,0.08636453650332507
2011-01-01,74.0,-151.5,3.8148779296875,0.8141446661539563,0.0930023934018188
2011-01-01,74.0,-150.75,3.8376103515625,0.8067013725813629,0.1222313690831096
2011-01-01,74.0,-150.0,3.829684326171875,0.7996334420341592,0.09468618036792234
2011-01-01,74.0,-149.25,3.828826904296875,0.7971352370867154,0.08508822929935932
2011-01-01,74.0,-148.5,3.80722412109375,0.8028595533479518,0.08208296980403737
2011-01-01,74.0,-147.75,3.80392919921875,0.8010377953833028,0.07262063058011387
2011-01-01,74.0,-147.0,3.79784814453125,0.8047679481753679,0.07538645933785432
2011-01-01,74.0,-146.25,3.7818603515625,0.8059839462937354,0.07101667350812495
2011-01-01,74.0,-145.5,3.770029541015625,0.8026316279166288,0.07806241938140536
2011-01-01,74.0,-144.75,3.758651611328125,0.800533671812946,0.09139355744727158
2011-01-01,74.0,-144.0,3.756718994140625,0.7956499775298582,0.07203120435552195
2011-01-01,74.0,-143.25,3.739765380859375,0.7945025273327996,0.06978200220516559
2011-01-01,74.0,-142.5,3.722942626953125,0.7890801926555562,0.060478036235574587
2011-01-01,74.0,-141.75,3.6942919921875,0.7896297755744859,0.07067001679924201
2011-01-01,74.0,-141.0,3.699692626953125,0.78605978311057,0.06341408661247554
2011-01-01,74.0,-140.25,3.655095947265625,0.7827123230662592,0.06881872053595753
2011-01-01,74.0,-139.5,3.58017529296875,0.7858619655210375,0.07572693695828418
2011-01-01,74.0,-138.75,3.54328466796875,0.7850500820906237,0.09817026671671797
2011-01-01,74.0,-138.0,3.49869921875,0.759692773855756,0.10938745237366991
2011-01-01,74.0,-137.25,3.421502685546875,0.7486405121300934,0.10618367577020131
2011-01-01,74.0,-136.5,3.3760166015625,0.7406322712160254,0.09201969972617428
2011-01-01,74.0,-135.75,3.361100830078125,0.7331504362338834,0.10482130793861381
2011-01-01,74.0,-135.0,3.316714111328125,0.721488795613547,0.11821646352610388
2011-01-01,74.0,-134.25,3.33585791015625,0.7277391150570833,0.08476630426396001
2011-01-01,74.0,-133.5,3.15002099609375,0.7260167342275098,0.08760324391288414
2011-01-01,74.0,-132.75,2.995124755859375,0.7214964519144185,0.08682511376968044
2011-01-01,74.0,-132.0,2.757485107421875,0.7091844255436777,0.11093668525388661
2011-01-01,74.0,-131.25,2.338352294921875,0.7163168547199013,0.09082870580437469
2011-01-01,74.0,-130.5,1.780489013671875,0.7193273080926806,0.08913644317214814
2011-01-01,74.0,-129.75,0.9876969604492188,0.720924497801534,0.08929106178821533
2011-01-01,74.0,-121.5,0.5002510986328125,0.6484505466121083,0.08539743703578068
2011-01-01,74.25,-165.75,0.5377223510742187,0.6465232115761265,0.1179169849088206
2011-01-01,74.25,-165.0,0.5614326171875,0.6538684996439554,0.1145554577642699
2011-01-01,74.25,-164.25,0.5571553955078125,0.6533118392836303,0.1052749991714561
2011-01-01,74.25,-163.5,1.4367425537109375,0.6223534645329118,0.10301436592361812
2011-01-01,74.25,-162.75,1.8789215087890625,0.659236181861157,0.10853569662636516
2011-01-01,74.25,-162.0,1.993880737304688,0.6665143907606379,0.10151717601531517
2011-01-01,74.25,-161.25,1.9240137939453128,0.6535857269379562,0.12023435529055353
2011-01-01,74.25,-160.5,2.059166259765625,0.6615612092625065,0.10138129683917647
2011-01-01,74.25,-159.75,1.9731162109375,0.6404350534061265,0.09966154945304435
2011-01-01,74.25,-159.0,0.810920166015625,0.6168117174788469,0.11187552789494944
2011-01-01,74.25,-158.25,0.971810546875,0.6016933121539805,0.12341919067314842
2011-01-01,74.25,-157.5,1.3525299072265624,0.5663091274677947,0.09440116788778725
2011-01-01,74.25,-156.75,2.959970947265625,0.742207599276564,0.10505712017650413
2011-01-01,74.25,-156.0,3.848617431640625,0.7509379303848926,0.07114258412797013
2011-01-01,74.25,-155.25,3.854357421875,0.7612067256157995,0.05505058893964076
2011-01-01,74.25,-154.5,3.853302001953125,0.7772477100728146,0.0865806890666377
2011-01-01,74.25,-153.75,3.857867919921875,0.7983631391701023,0.10111068026746596
2011-01-01,74.25,-153.0,3.855877685546875,0.7948583511328995,0.11503500831444104
2011-01-01,74.25,-152.25,3.855745361328125,0.8016082138511622,0.12378494319377333
2011-01-01,74.25,-151.5,3.85119140625,0.8235429319849309,0.10746920136302576
2011-01-01,74.25,-150.75,3.83877392578125,0.8140072287186313,0.09085838302986746
2011-01-01,74.25,-150.0,3.829173828125,0.8098378883517792,0.09495912622554177
2011-01-01,74.25,-149.25,3.824538818359375,0.8081435771948972,0.08933658273896011
2011-01-01,74.25,-148.5,3.81438720703125,0.8021873694858699,0.07452751457491519
2011-01-01,74.25,-147.75,3.81726611328125,0.7963380567596183,0.09604871732370722
2011-01-01,74.25,-147.0,3.8078212890625,0.8096814997026099,0.08548970947835531
2011-01-01,74.25,-146.25,3.779906005859375,0.805669093576687,0.08196071155053533
2011-01-01,74.25,-145.5,3.77637646484375,0.807491882962284,0.08494665654971781
2011-01-01,74.25,-144.75,3.7790537109375,0.808982413358774,0.07321695514119526
2011-01-01,74.25,-144.0,3.75552783203125,0.8075542871684316,0.07673033860340245
2011-01-01,74.25,-143.25,3.738785400390625,0.8015761605765899,0.067863635650762
2011-01-01,74.25,-142.5,3.723990966796875,0.7976496177671313,0.06809738875005023
2011-01-01,74.25,-141.75,3.711115478515625,0.790715144084375,0.08837768340308781
2011-01-01,74.25,-141.0,3.69478564453125,0.7947469807521165,0.08038596531942215
2011-01-01,74.25,-140.25,3.6505615234375,0.7889296035648046,0.12043206233951767
2011-01-01,74.25,-139.5,3.635583984375,0.7862273566392421,0.10931126692719356
2011-01-01,74.25,-138.75,3.596701416015625,0.7728026395608139,0.1559836576526851
2011-01-01,74.25,-138.0,3.4972783203125,0.7503811704394172,0.14938121490740378
2011-01-01,74.25,-137.25,3.44271826171875,0.7515520059419976,0.14448917081602417
2011-01-01,74.25,-136.5,3.458703369140625,0.7330314110865834,0.13076918642414498
2011-01-01,74.25,-135.75,3.4583857421875,0.7388914557394322,0.11599942656300115
2011-01-01,74.25,-135.0,3.379438720703125,0.7279793090677645,0.11939791872437493
2011-01-01,74.25,-134.25,3.346013671875,0.7290807024262729,0.10884473395940499
2011-01-01,74.25,-133.5,3.268434326171875,0.7177108559955891,0.11153187664558933
2011-01-01,74.25,-132.75,3.26771435546875,0.7194572607037566,0.11380549518579687
2011-01-01,74.25,-132.0,2.836033447265625,0.7156752753521183,0.08679842160794447
2011-01-01,74.25,-131.25,2.501837646484375,0.7224503672240014,0.08945683190364646
2011-01-01,74.25,-130.5,1.9311075439453125,0.7018253758742035,0.09534237482113747
2011-01-01,74.25,-129.75,0.7466823120117188,0.708841038914257,0.09784041775664991
2011-01-01,74.25,-122.25,0.5033689880371094,0.6120405014891692,0.04354843096315794
2011-01-01,74.5,-179.25,0.6670354614257813,0.6494576893279929,0.09530966040558268
2011-01-01,74.5,-178.5,0.727528076171875,0.6334823795240996,0.0836405892453511
2011-01-01,74.5,-177.75,0.8035543212890625,0.6503108990278272,0.0859039292823183
2011-01-01,74.5,-177.0,0.8105620727539062,0.6582433052301392,0.10351176166142792
2011-01-01,74.5,-176.25,0.7835407104492188,0.6601273435004044,0.08530884752066871
2011-01-01,74.5,-175.5,0.6884630737304688,0.6518506803278536,0.08491654087288851
2011-01-01,74.5,-172.5,0.5821404418945313,0.6670796516996543,0.10610260087226187
2011-01-01,74.5,-171.75,0.5825965576171875,0.6710177256710186,0.0811495502676469
2011-01-01,74.5,-171.0,0.5518182983398437,0.6680743997130798,0.09255738916213964
2011-01-01,74.5,-165.75,0.5323983154296875,0.6536323664391539,0.11111047791241395
2011-01-01,74.5,-165.0,0.6046455688476563,0.6370120876705808,0.10450432297466851
2011-01-01,74.5,-164.25,0.98518896484375,0.6105323702752886,0.1153219312912565
2011-01-01,74.5,-163.5,1.7482406005859374,0.6612112967063861,0.09917291504609613
2011-01-01,74.5,-162.75,2.0591494140625,0.681459874016887,0.10123820644089826
2011-01-01,74.5,-162.0,2.0767119140625,0.6773717954637916,0.10917406347723255
2011-01-01,74.5,-161.25,2.10442626953125,0.6747450397599106,0.11568972257299905
2011-01-01,74.5,-160.5,2.0884814453125,0.6698902729012001,0.10127168827618853
2011-01-01,74.5,-159.75,1.259055419921875,0.5698719304294615,0.10350134060414067
2011-01-01,74.5,-159.0,0.9451083984375,0.5950967983799851,0.0997536366967278
2011-01-01,74.5,-158.25,1.0714686279296874,0.5872033923473249,0.11804568166687057
2011-01-01,74.5,-157.5,1.4498070068359374,0.5741372979391483,0.09743135082089578
2011-01-01,74.5,-156.75,1.1012646484375,0.5808336819410613,0.13045872096041686
2011-01-01,74.5,-156.0,3.839054931640625,0.7598447972549615,0.05101801852148433
2011-01-01,74.5,-155.25,3.813986328125,0.7710450766205653,0.0610574478495758
2011-01-01,74.5,-154.5,3.8363828125,0.7405793572276117,0.0871535310943477
2011-01-01,74.5,-153.75,3.852797607421875,0.7933153417105587,0.07890515849487613
2011-01-01,74.5,-153.0,3.852116455078125,0.7804882776729472,0.11909151495856884
2011-01-01,74.5,-152.25,3.848513916015625,0.8029258094775575,0.1166765206936496
2011-01-01,74.5,-151.5,3.83170947265625,0.7979908036858083,0.11826654179822384
2011-01-01,74.5,-150.75,3.844093994140625,0.8049400170438479,0.08610254145047554
2011-01-01,74.5,-150.0,3.833818115234375,0.7968333293937995,0.07416696167392656
2011-01-01,74.5,-149.25,3.795406494140625,0.8129762145595375,0.0852842015777308
2011-01-01,74.5,-148.5,3.795839111328125,0.8038054345873845,0.07249234685728091
2011-01-01,74.5,-147.75,3.80763037109375,0.8038776973450287,0.08090189638495975
2011-01-01,74.5,-147.0,3.8015625,0.8125670730911152,0.07349248698235097
2011-01-01,74.5,-146.25,3.793558837890625,0.8104190585901113,0.08391050708691869
2011-01-01,74.5,-145.5,3.78802392578125,0.8132351023781437,0.07737053828933907
2011-01-01,74.5,-144.75,3.788228759765625,0.8178619543965896,0.10457876196343743
2011-01-01,74.5,-144.0,3.746452392578125,0.8183750967519977,0.07171384489282531
2011-01-01,74.5,-143.25,3.74642919921875,0.8041419528900529,0.07374662939134508
2011-01-01,74.5,-142.5,3.734744140625,0.7991145456886708,0.09506774990844077
2011-01-01,74.5,-141.75,3.72151025390625,0.8004018633474193,0.10736264846569737
2011-01-01,74.5,-141.0,3.697967529296875,0.7957984788462579,0.07236003804518758
2011-01-01,74.5,-140.25,3.668630126953125,0.7937519836539771,0.10614570098122672
2011-01-01,74.5,-139.5,3.675458984375,0.788459772687875,0.10686820760828576
2011-01-01,74.5,-138.75,3.618767333984375,0.7900741567149283,0.10933052209133788
2011-01-01,74.5,-138.0,3.547380126953125,0.7550291728337211,0.1434568043540062
2011-01-01,74.5,-137.25,3.499054931640625,0.7606122993011377,0.11186695110356844
2011-01-01,74.5,-136.5,3.507896728515625,0.7589563642249557,0.11319643454898982
2011-01-01,74.5,-135.75,3.493676025390625,0.761022363342487,0.08743084191709544
2011-01-01,74.5,-135.0,3.409084716796875,0.7534216465484271,0.11769011458233691
2011-01-01,74.5,-134.25,3.322465576171875,0.7436334447476767,0.12063345382099804
2011-01-01,74.5,-133.5,3.167903076171875,0.724668278882898,0.11624285775758164
2011-01-01,74.5,-132.75,3.147808349609375,0.7320143417804688,0.11430492463405366
2011-01-01,74.5,-132.0,2.930288330078125,0.6959347542901423,0.09787854252170591
2011-01-01,74.5,-131.25,2.538126220703125,0.6899313435220291,0.0974137093757558
2011-01-01,74.5,-130.5,1.7769520263671874,0.6833485380870207,0.09799623560491104
2011-01-01,74.5,-129.75,1.25915283203125,0.6969445496828265,0.09928975392578722
2011-01-01,74.5,-129.0,0.5064894104003906,0.6862493505186089,0.09380946548788918
2011-01-01,74.5,179.25,0.5615652465820312,0.618842624193538,0.0747214243612237
2011-01-01,74.5,180.0,0.5779693603515625,0.6465318973307377,0.08127884942152087
2011-01-01,74.75,-179.25,0.9874352416992188,0.6233656977804302,0.09335653486253405
2011-01-01,74.75,-178.5,1.0205628662109374,0.6548669712808937,0.08725713511719682
2011-01-01,74.75,-177.75,1.14522705078125,0.6575989919955112,0.09273622928362898
2011-01-01,74.75,-177.0,1.241625244140625,0.6620477347845379,0.0886255428809805
2011-01-01,74.75,-176.25,1.520809326171875,0.6659972361202268,0.09019971059381661
2011-01-01,74.75,-175.5,1.6387548828125,0.6694472473928061,0.09611522303094765
2011-01-01,74.75,-174.75,1.4447236328125,0.6658260368006359,0.0917298546100261
2011-01-01,74.75,-174.0,1.380498291015625,0.6638770966666009,0.10116770051482284
2011-01-01,74.75,-173.25,1.33054248046875,0.6567940441890028,0.0901963246052779
2011-01-01,74.75,-172.5,1.3179107666015626,0.6567990440885726,0.10534630606636126
2011-01-01,74.75,-171.75,1.287389892578125,0.6518370946928075,0.0947538089221892
2011-01-01,74.75,-171.0,1.2480673828125,0.6549733641078808,0.1099088205478792
2011-01-01,74.75,-170.25,0.8665294799804687,0.6597390784095549,0.08869148617140546
2011-01-01,74.75,-165.75,0.5576516723632813,0.6576317591865681,0.11416221625683774
2011-01-01,74.75,-165.0,0.5704774169921875,0.6499908613224749,0.10756399093383337
2011-01-01,74.75,-164.25,1.59067236328125,0.6444651334500615,0.10337740228594491
2011-01-01,74.75,-163.5,1.7400882568359377,0.6754190002254333,0.10513741648149097
2011-01-01,74.75,-162.75,2.05744873046875,0.6952493628269247,0.09991397319272988
2011-01-01,74.75,-162.0,1.7535252685546876,0.6526765905099521,0.09815790880135186
2011-01-01,74.75,-161.25,2.099693115234375,0.6910035003440349,0.10955412280411145
2011-01-01,74.75,-160.5,2.0239581298828124,0.6708060602274696,0.10030329484265005
2011-01-01,74.75,-159.75,1.3885894775390626,0.5799644963558894,0.09957974035565584
2011-01-01,74.75,-159.0,1.37808544921875,0.5728877482417074,0.10247648390771895
2011-01-01,74.75,-158.25,1.3070301513671876,0.5500933265875254,0.09460623594561574
2011-01-01,74.75,-157.5,1.3843765869140623,0.5513325986359049,0.09585741281366518
2011-01-01,74.75,-156.75,1.142592529296875,0.5427111058220738,0.10961700359744109
2011-01-01,74.75,-156.0,2.972254638671875,0.7876537726203672,0.10669951690710786
2011-01-01,74.75,-155.25,3.85251953125,0.7725526315371466,0.10385033527343712
2011-01-01,74.75,-154.5,3.861619384765625,0.7697650478860485,0.06869960152918408
2011-01-01,74.75,-153.75,3.85295947265625,0.7779986666637149,0.06133896432711852
2011-01-01,74.75,-153.0,3.850735595703125,0.7736964501481404,0.10215861909147386
2011-01-01,74.75,-152.25,3.847244140625,0.7817267786158026,0.08268472088717253
2011-01-01,74.75,-151.5,3.83871435546875,0.7877550455542853,0.0687621747316744
2011-01-01,74.75,-150.75,3.8525390625,0.7892515998526988,0.06842819692741518
2011-01-01,74.75,-150.0,3.82853662109375,0.7996684205094864,0.09838282163924436
2011-01-01,74.75,-149.25,3.83377587890625,0.7955694134524806,0.07915312666007854
2011-01-01,74.75,-148.5,3.7963701171875,0.8107945330534704,0.08530208191344443
2011-01-01,74.75,-147.75,3.814364013671875,0.805002894229808,0.07543273239410284
2011-01-01,74.75,-147.0,3.807541748046875,0.8151516518704152,0.07156977587420069
2011-01-01,74.75,-146.25,3.79245703125,0.8115029527211203,0.07767114492825619
2011-01-01,74.75,-145.5,3.798,0.8081886768152939,0.08346735734157461
2011-01-01,74.75,-144.75,3.77484326171875,0.8149214710257976,0.08640615208358181
2011-01-01,74.75,-144.0,3.76585302734375,0.8173345073331445,0.08367861782394367
2011-01-01,74.75,-143.25,3.757317138671875,0.8067911672358778,0.07494290458788683
2011-01-01,74.75,-142.5,3.70062060546875,0.8037179828642881,0.07260008811920853
2011-01-01,74.75,-141.75,3.733367431640625,0.8001762970334828,0.06912507092172135
2011-01-01,74.75,-141.0,3.71572216796875,0.8014637811735974,0.06832410505129877
2011-01-01,74.75,-140.25,3.701697509765625,0.7920964056396113,0.07633382498991301
2011-01-01,74.75,-139.5,3.680926513671875,0.7922517662221777,0.07885772408364805
2011-01-01,74.75,-138.75,3.632312255859375,0.7790125025956925,0.0939086993029592
2011-01-01,74.75,-138.0,3.5871015625,0.7682264835716057,0.11343981224499988
2011-01-01,74.75,-137.25,3.57464501953125,0.7585547158384028,0.1134372058546091
2011-01-01,74.75,-136.5,3.541527099609375,0.7641450160019154,0.09330482501824679
2011-01-01,74.75,-135.75,3.482770751953125,0.7619179802207388,0.08654382035035732
2011-01-01,74.75,-135.0,3.421566650390625,0.7549433108100522,0.0912646400654712
2011-01-01,74.75,-134.25,3.35391748046875,0.7331474451180428,0.09664521125759913
2011-01-01,74.75,-133.5,3.20013525390625,0.7146661644580025,0.10038292001173463
2011-01-01,74.75,-132.75,3.01170361328125,0.6979279366036595,0.09500572139916519
2011-01-01,74.75,-132.0,2.744823486328125,0.6930723796319079,0.09660400021518215
2011-01-01,74.75,-131.25,2.435680419921875,0.698510658441779,0.09588414958639398
2011-01-01,74.75,-130.5,2.0455147705078125,0.70076183608679,0.11918375912396888
2011-01-01,74.75,-129.75,1.487364501953125,0.693814943244817,0.09668503228846945
2011-01-01,74.75,-129.0,0.8159878540039063,0.707181969039211,0.09394647508455577
2011-01-01,74.75,178.5,0.6440517578125,0.6126893283111323,0.07316525935314092
2011-01-01,74.75,179.25,0.8154414672851562,0.624991811298441,0.07806476789607436
2011-01-01,74.75,180.0,0.954232666015625,0.6555473261706048,0.08287742042329413
2011-01-01,75.0,-179.25,1.1093572998046874,0.6497057307651961,0.08633330081032768
2011-01-01,75.0,-178.5,1.1615167236328126,0.6520009944141366,0.08275320212978296
2011-01-01,75.0,-177.75,1.1869066162109374,0.6453323427584465,0.08695925126736247
2011-01-01,75.0,-177.0,1.2704642333984375,0.6618707215367963,0.09038809843165974
2011-01-01,75.0,-176.25,1.812010498046875,0.6690975509750581,0.09029556907755412
2011-01-01,75.0,-175.5,1.9257474365234373,0.6806480047115298,0.10188838490772036
2011-01-01,75.0,-174.75,1.998569580078125,0.6736821288451489,0.09242335710563311
2011-01-01,75.0,-174.0,1.877696166992188,0.6757422076662871,0.09397394784093319
2011-01-01,75.0,-173.25,1.840778564453125,0.6976102108916397,0.10804907084215228
2011-01-01,75.0,-172.5,1.7701544189453124,0.6796915325162705,0.0933517666437243
2011-01-01,75.0,-171.75,1.72362353515625,0.6912659557477138,0.10427253130353212
2011-01-01,75.0,-171.0,1.6814488525390625,0.6746414458731895,0.0869563257516526
2011-01-01,75.0,-170.25,1.19384765625,0.6418646378083722,0.09493288946962879
2011-01-01,75.0,-165.75,0.523854248046875,0.6606868814950825,0.10154832105000253
2011-01-01,75.0,-164.25,0.5396783447265625,0.6503916297591009,0.09989593396226637
2011-01-01,75.0,-163.5,2.005626953125,0.7018930552620238,0.10159431154202825
2011-01-01,75.0,-162.75,2.06120849609375,0.7046112574787076,0.09543560609942699
2011-01-01,75.0,-162.0,1.5006866455078125,0.6171747211436237,0.1072454452871402
2011-01-01,75.0,-161.25,2.08768603515625,0.7008428684315545,0.11248491700370504
2011-01-01,75.0,-160.5,2.086248779296875,0.6883872554687417,0.1100804034293998
2011-01-01,75.0,-159.75,1.812421875,0.6411262086517665,0.11005521590737827
2011-01-01,75.0,-159.0,0.7018622436523437,0.6403441562920155,0.10020315915869664
2011-01-01,75.0,-158.25,0.6285304565429688,0.6545279377695655,0.09824591191992146
2011-01-01,75.0,-157.5,0.83190771484375,0.6066807520756169,0.10857008142884425
2011-01-01,75.0,-156.75,1.209353515625,0.5266323950701073,0.09670917096291683
2011-01-01,75.0,-156.0,2.076819091796875,0.6422395508483354,0.11088588568571581
2011-01-01,75.0,-155.25,3.85139306640625,0.7769750868283734,0.061873595151746605
2011-01-01,75.0,-154.5,3.8501611328125,0.7690967780658217,0.06467319480447563
2011-01-01,75.0,-153.75,3.827115234375,0.783549339992572,0.05273635745915393
2011-01-01,75.0,-153.0,3.846914794921875,0.7730941627737482,0.10268158156652431
2011-01-01,75.0,-152.25,3.845448486328125,0.7742689482355902,0.050229983412849594
2011-01-01,75.0,-151.5,3.847213623046875,0.7821964441822941,0.062317585602571536
2011-01-01,75.0,-150.75,3.842560302734375,0.7917283063658906,0.08314261931950538
2011-01-01,75.0,-150.0,3.8373701171875,0.7902272507264866,0.07087207429065126
2011-01-01,75.0,-149.25,3.824093505859375,0.7924202443513538,0.09453642369562003
2011-01-01,75.0,-148.5,3.828960693359375,0.805556860291345,0.07332498370594412
2011-01-01,75.0,-147.75,3.792607177734375,0.8077056835096639,0.07741250077241515
2011-01-01,75.0,-147.0,3.8127802734375,0.816705973260786,0.0724223392726359
2011-01-01,75.0,-146.25,3.81073828125,0.8063876377909462,0.0874809772012074
2011-01-01,75.0,-145.5,3.78344482421875,0.807507145782145,0.07897305565328021
2011-01-01,75.0,-144.75,3.771531494140625,0.8079451161869826,0.08099996471947803
2011-01-01,75.0,-144.0,3.77758984375,0.8078858012288832,0.07669016568236481
2011-01-01,75.0,-143.25,3.764730712890625,0.8060220019042731,0.08271842465094176
2011-01-01,75.0,-142.5,3.73962646484375,0.8058511474627761,0.07314860984418507
2011-01-01,75.0,-141.75,3.736273193359375,0.8007631982632331,0.08072284323250419
2011-01-01,75.0,-141.0,3.72996826171875,0.796945324233066,0.07515010839005189
2011-01-01,75.0,-140.25,3.71306201171875,0.7928180563304097,0.08260990971717884
2011-01-01,75.0,-139.5,3.706935791015625,0.7886279690295255,0.07805867484135862
2011-01-01,75.0,-138.75,3.66025634765625,0.782704876813888,0.08111005485744097
2011-01-01,75.0,-138.0,3.617711181640625,0.7797771549814594,0.1058205244627477
2011-01-01,75.0,-137.25,3.58104833984375,0.770007804417908,0.08573222554999062
2011-01-01,75.0,-136.5,3.5641962890625,0.7581469245508449,0.07734731446495532
2011-01-01,75.0,-135.75,3.491984375,0.7596320129460127,0.086308887848909
2011-01-01,75.0,-135.0,3.438430908203125,0.735934311185078,0.0941960474770055
2011-01-01,75.0,-134.25,3.334351318359375,0.7270565001033519,0.09216785158357804
2011-01-01,75.0,-133.5,3.22074609375,0.710992632009121,0.0963876096569978
2011-01-01,75.0,-132.75,3.050695068359375,0.7087831577825747,0.09650006355134896
2011-01-01,75.0,-132.0,2.76748388671875,0.699860666047887,0.10070879311605786
2011-01-01,75.0,-131.25,2.476191650390625,0.6932900997229883,0.097542109331935
2011-01-01,75.0,-130.5,2.074989013671875,0.6950431992031305,0.10852235373272828
2011-01-01,75.0,-129.75,1.617327392578125,0.7040578828161725,0.09726787785881535
2011-01-01,75.0,-129.0,1.1704649658203126,0.7060029083356738,0.09660293187868536
2011-01-01,75.0,-128.25,0.5345696411132812,0.7097673452996967,0.09645221064048143
2011-01-01,75.0,177.75,0.6451705322265625,0.6135141206375522,0.07450095958228502
2011-01-01,75.0,178.5,0.8433930053710937,0.6178049042178954,0.0723169517912237
2011-01-01,75.0,179.25,1.004442138671875,0.6445630597579758,0.08511035258433985
2011-01-01,75.0,180.0,1.10404345703125,0.650252781220976,0.10132383272787117
2011-01-01,75.25,-179.25,1.14549951171875,0.6686977653457672,0.08660541064366445
2011-01-01,75.25,-178.5,1.0610501708984377,0.6612105399150212,0.08665257098557597
2011-01-01,75.25,-177.75,1.0368284912109376,0.6579645245169152,0.09154020556817268
2011-01-01,75.25,-177.0,1.1899227294921877,0.6495287351072576,0.11301202307357477
2011-01-01,75.25,-176.25,1.9678988037109373,0.6676789391680182,0.09663960760652753
2011-01-01,75.25,-175.5,2.0914052734375,0.6756508227310154,0.09080106608107974
2011-01-01,75.25,-174.75,2.152904296875,0.6869404786226601,0.09028942131527773
2011-01-01,75.25,-174.0,2.1336396484375,0.6815977116818509,0.10190196656525506
2011-01-01,75.25,-173.25,2.063166259765625,0.6886305450087727,0.09279113670550333
2011-01-01,75.25,-172.5,2.00201220703125,0.6898565604521973,0.09156650347381735
2011-01-01,75.25,-171.75,1.93828125,0.6839244839992618,0.09253338877574765
