Latitude,Longitude,Dynamic_Height
73.0,-132.0,0.5942903437520557
73.0,-131.5,0.6038431383989149
73.0,-131.0,0.5768446859466498
73.0,-130.5,0.5894809855568196
73.0,-130.0,0.6149112976914098
73.0,-129.5,0.6922548514883405
73.0,-129.0,0.7076237518240897
73.0,-128.5,0.7067367411212258
73.0,-128.0,0.6994840310931766
73.0,-127.5,0.7106838985589243
73.0,-127.0,0.708929169164236
73.0,-126.5,0.7034901392583799
73.0,-126.0,0.7100946358315521
73.0,-125.5,0.7118079966239114
73.0,-125.0,0.7132375002487015
73.25,-155.0,0.8445768027597846
73.25,-154.5,0.8545206140464965
73.25,-154.0,0.8607946610274055
73.25,-153.5,0.852451115490303
73.25,-153.0,0.8642216373976472
73.25,-152.5,0.8225068409148178
73.25,-152.0,0.7934382292216161
73.25,-151.5,0.794461913205329
73.25,-151.0,0.7808453231147676
73.25,-150.5,0.7661651227010965
73.25,-150.0,0.7629467123635334
73.25,-149.5,0.752514111266923
73.25,-149.0,0.744426342975044
73.25,-148.5,0.7391074719895167
73.25,-148.0,0.746762795299997
73.25,-147.5,0.7528636254612499
73.25,-147.0,0.7816435104457803
73.25,-146.5,0.7784693777199032
73.25,-146.0,0.785279042997701
73.25,-145.5,0.7996247893510766
73.25,-145.0,0.8122051945997636
73.25,-144.5,0.7924452048193534
73.25,-144.0,0.789825374952536
73.25,-143.5,0.7755375950705898
73.25,-143.0,0.7642761582122706
73.25,-142.5,0.7484601438895531
73.25,-142.0,0.7465847928816982
73.25,-141.5,0.7348644243248518
73.25,-141.0,0.7241666585997975
73.25,-140.5,0.7175272564414341
73.25,-140.0,0.7186719394651885
73.25,-139.5,0.7149847653026784
73.25,-139.0,0.7068344345981127
73.25,-138.5,0.696807854918302
73.25,-138.0,0.6905609272790704
73.25,-137.5,0.6815416278896554
73.25,-137.0,0.6725018684398155
73.25,-136.5,0.6725190247178812
73.25,-136.0,0.6544964228009649
73.25,-135.5,0.6477702099204761
73.25,-135.0,0.6404691651023993
73.25,-134.5,0.6304347451495235
73.25,-134.0,0.6247679497814234
73.25,-133.5,0.6160085636424371
73.25,-133.0,0.6020030985938185
73.25,-132.5,0.6029100635570053
73.25,-132.0,0.593344028135747
73.25,-131.5,0.5999570375760891
73.25,-131.0,0.5727081662001108
73.25,-130.5,0.5820737959533382
73.25,-130.0,0.6273309521786246
73.25,-129.5,0.692651455230477
73.25,-129.0,0.7098666487254058
73.25,-128.5,0.7085168737790422
73.25,-128.0,0.6902965176377617
73.25,-127.5,0.690609809977386
73.25,-127.0,0.7105320078009525
73.25,-126.5,0.7019858008623198
73.25,-126.0,0.6971730871648127
73.25,-125.5,0.6914216127797892
73.25,-125.0,0.6956315219715595
73.5,-155.0,0.8246182625671484
73.5,-154.5,0.8587965979664255
73.5,-154.0,0.8653650719647452
73.5,-153.5,0.8588760156722816
73.5,-153.0,0.8489677551394146
73.5,-152.5,0.8440617585188934
73.5,-152.0,0.8278512201485869
73.5,-151.5,0.820685555965375
73.5,-151.0,0.8127319475233598
73.5,-150.5,0.7897940592541496
73.5,-150.0,0.784044546558804
73.5,-149.5,0.7807039082984509
73.5,-149.0,0.7592517154851353
73.5,-148.5,0.7613654575680548
73.5,-148.0,0.7683434837087201
73.5,-147.5,0.7642642479143509
73.5,-147.0,0.7975163839875116
73.5,-146.5,0.8074117548107751
73.5,-146.0,0.796257505144591
73.5,-145.5,0.7955817339294654
73.5,-145.0,0.7960879963984082
73.5,-144.5,0.8136516683508564
73.5,-144.0,0.8095819165993343
73.5,-143.5,0.7971916418201928
73.5,-143.0,0.7809405851813821
73.5,-142.5,0.7623852706723723
73.5,-142.0,0.757932467383368
73.5,-141.5,0.7466597206780147
73.5,-141.0,0.7445489249918968
73.5,-140.5,0.7384274319063074
73.5,-140.0,0.7322628079135902
73.5,-139.5,0.7182411122689701
73.5,-139.0,0.7179557871847848
73.5,-138.5,0.709699675306801
73.5,-138.0,0.7033170953636422
73.5,-137.5,0.7014357264464859
73.5,-137.0,0.6906667210603697
73.5,-136.5,0.6661323110997486
73.5,-136.0,0.6605405446816266
73.5,-135.5,0.660428620288344
73.5,-135.0,0.6465885421172135
73.5,-134.5,0.642039246962978
73.5,-134.0,0.6358835515858612
73.5,-133.5,0.613809978864709
73.5,-133.0,0.6053668787436247
73.5,-132.5,0.600629117962343
73.5,-132.0,0.6032350638744336
73.5,-131.5,0.6110573167607273
73.5,-131.0,0.6074446093825264
73.5,-130.5,0.6198637282530656
73.5,-130.0,0.6300914831999901
73.5,-129.5,0.6844385080736851
73.5,-129.0,0.696930226282467
73.5,-128.5,0.694803407546889
73.5,-128.0,0.6985839634070748
73.5,-127.5,0.6983162461595432
73.5,-127.0,0.7093547108878709
73.5,-126.5,0.7029512732184833
73.5,-126.0,0.6929810086531155
73.5,-125.5,0.6908329908347479
73.5,-125.0,0.7011930890562423
73.75,-155.0,0.8510694661346787
73.75,-154.5,0.8468778333341241
73.75,-154.0,0.8673925426388532
73.75,-153.5,0.8758597543954286
73.75,-153.0,0.8515964862782897
73.75,-152.5,0.8548763357754632
73.75,-152.0,0.8480100976943489
73.75,-151.5,0.8442937052946516
73.75,-151.0,0.8269636459454676
73.75,-150.5,0.8292086942357497
73.75,-150.0,0.804467798236344
73.75,-149.5,0.8096657912799036
73.75,-149.0,0.7713714165629031
73.75,-148.5,0.7878913267985425
73.75,-148.0,0.7887752772252623
73.75,-147.5,0.7921182424487158
73.75,-147.0,0.8041183904601166
73.75,-146.5,0.8087660255366523
73.75,-146.0,0.8027494101327368
73.75,-145.5,0.813295892872703
73.75,-145.0,0.8061901747934515
73.75,-144.5,0.8116898340764181
73.75,-144.0,0.8073474675692655
73.75,-143.5,0.8021232427316543
73.75,-143.0,0.7848546907152214
73.75,-142.5,0.7698752714473008
73.75,-142.0,0.7824160818129163
73.75,-141.5,0.7620965423910192
73.75,-141.0,0.753416726817724
73.75,-140.5,0.7499643481731293
73.75,-140.0,0.7437182884814204
73.75,-139.5,0.7332189426813097
73.75,-139.0,0.736052897392014
73.75,-138.5,0.7241559778317433
73.75,-138.0,0.7073575490816671
73.75,-137.5,0.6968745458264539
73.75,-137.0,0.6963630990743741
73.75,-136.5,0.6837291811846413
73.75,-136.0,0.6765043595610131
73.75,-135.5,0.6616302660798746
73.75,-135.0,0.6550453715564886
73.75,-134.5,0.650913717441572
73.75,-134.0,0.6438307804406368
73.75,-133.5,0.6285076189066141
73.75,-133.0,0.6197827234914185
73.75,-132.5,0.6039437142995895
73.75,-132.0,0.6163697395643998
73.75,-131.5,0.6043178992439645
73.75,-131.0,0.6042026028599599
73.75,-130.5,0.615252597018787
73.75,-130.0,0.651096472080607
73.75,-129.5,0.6725575409818474
73.75,-129.0,0.6686518313368655
73.75,-128.5,0.6790719278377902
73.75,-128.0,0.6921991770961883
73.75,-127.5,0.6752120313491956
73.75,-127.0,0.6811092429961305
73.75,-126.5,0.6935259238115435
73.75,-126.0,0.6944593747890251
73.75,-125.5,0.7049576981737198
73.75,-125.0,0.7061870029794483
74.0,-155.0,0.8493921477561022
74.0,-154.5,0.8593670513083973
74.0,-154.0,0.8692770488455156
74.0,-153.5,0.8784983758067424
74.0,-153.0,0.8648378180274943
74.0,-152.5,0.8685277456157066
74.0,-152.0,0.8636667131600745
74.0,-151.5,0.8563559926838508
74.0,-151.0,0.8484666572534514
74.0,-150.5,0.8365278824071151
74.0,-150.0,0.8278825546369416
74.0,-149.5,0.8210024825399203
74.0,-149.0,0.7995053413914166
74.0,-148.5,0.8100661022539846
74.0,-148.0,0.8103842268439189
74.0,-147.5,0.8254737622337815
74.0,-147.0,0.8138950061808379
74.0,-146.5,0.8086746095766455
74.0,-146.0,0.8006585694872074
74.0,-145.5,0.8045214619375727
74.0,-145.0,0.8094323338099227
74.0,-144.5,0.8070195109682676
74.0,-144.0,0.8054999552584907
74.0,-143.5,0.8164576614781724
74.0,-143.0,0.8067122310028934
74.0,-142.5,0.8059608997551106
74.0,-142.0,0.7963451712987548
74.0,-141.5,0.7812108684715517
74.0,-141.0,0.7655484528709864
74.0,-140.5,0.7606638950281668
74.0,-140.0,0.7570747074292002
74.0,-139.5,0.7550191409499728
74.0,-139.0,0.7443257271159023
74.0,-138.5,0.728673300501876
74.0,-138.0,0.7264718158997494
74.0,-137.5,0.7173310472038584
74.0,-137.0,0.6968040461279442
74.0,-136.5,0.68650734593176
74.0,-136.0,0.6689971424841887
74.0,-135.5,0.6796051287031316
74.0,-135.0,0.6657824156841409
74.0,-134.5,0.6640077673813213
74.0,-134.0,0.6528166306343652
74.0,-133.5,0.6360907481671858
74.0,-133.0,0.5947662901503239
74.0,-132.5,0.6382027347042619
74.0,-132.0,0.6394613895915181
74.0,-131.5,0.6359464801618239
74.0,-131.0,0.6130601637700589
74.0,-130.5,0.6351716394362104
74.0,-130.0,0.6709848073578412
74.0,-129.5,0.6897737969948864
74.0,-129.0,0.7038391815041654
74.0,-128.5,0.6831119623524383
74.0,-128.0,0.6977308000592773
74.0,-127.5,0.6784401146009149
74.0,-127.0,0.6864649269964578
74.0,-126.5,0.68671795382984
74.0,-126.0,0.6967269663251293
74.0,-125.5,0.6874715485784347
74.0,-125.0,0.6621696277291171
74.25,-155.0,0.8523491342722975
74.25,-154.5,0.8606642634694999
74.25,-154.0,0.8701640162159188
74.25,-153.5,0.8784064206782156
74.25,-153.0,0.8817725927979815
74.25,-152.5,0.8773136333709389
74.25,-152.0,0.8735146806798346
74.25,-151.5,0.8699698335402525
74.25,-151.0,0.8626995921082788
74.25,-150.5,0.8513470874152367
74.25,-150.0,0.8492835832640895
74.25,-149.5,0.8246053748195162
74.25,-149.0,0.8200642638134538
74.25,-148.5,0.8133804589862748
74.25,-148.0,0.8154734448782169
74.25,-147.5,0.823483045036898
74.25,-147.0,0.8098013451558617
74.25,-146.5,0.8129246689851486
74.25,-146.0,0.8068374731040205
74.25,-145.5,0.7942513655187696
74.25,-145.0,0.8179308398334623
74.25,-144.5,0.8096476227337486
74.25,-144.0,0.8041965664121008
74.25,-143.5,0.8185233019557622
74.25,-143.0,0.8088459304589548
74.25,-142.5,0.8086264656092054
74.25,-142.0,0.8103152427440038
74.25,-141.5,0.7921680710992327
74.25,-141.0,0.7876024249607034
74.25,-140.5,0.7806951522470726
74.25,-140.0,0.7661123126697296
74.25,-139.5,0.7611129010092701
74.25,-139.0,0.75228113619636
74.25,-138.5,0.744813623829373
74.25,-138.0,0.7233007660418678
74.25,-137.5,0.7133638757918733
74.25,-137.0,0.7179135057601412
74.25,-136.5,0.6768154990266889
74.25,-136.0,0.6814852948750696
74.25,-135.5,0.6790896315397346
74.25,-135.0,0.6593931745459534
74.25,-134.5,0.6746768219737584
74.25,-134.0,0.6789129799516641
74.25,-133.5,0.6645833031188801
74.25,-133.0,0.6641464249015163
74.25,-132.5,0.6551164768096742
74.25,-132.0,0.6714128651710104
74.25,-131.5,0.7027718801926083
74.25,-131.0,0.645236275263896
74.25,-130.5,0.6587416426221586
74.25,-130.0,0.6825910896437414
74.25,-129.5,0.7038147835197739
74.25,-129.0,0.7008609036775052
74.25,-128.5,0.6915999188197887
74.25,-128.0,0.7011241849877164
74.25,-127.5,0.6892001105118409
74.25,-127.0,0.7064108275012096
74.25,-126.5,0.6539472599910515
74.25,-126.0,0.6620357325253228
74.25,-125.5,0.6398548280868898
74.25,-125.0,0.6576013620270165
74.5,-155.0,0.855184826855504
74.5,-154.5,0.8567417655402638
74.5,-154.0,0.8681523107838931
74.5,-153.5,0.8759788315153908
74.5,-153.0,0.8965517005656336
74.5,-152.5,0.8876342597174424
74.5,-152.0,0.8795676965070572
74.5,-151.5,0.8722250492234401
74.5,-151.0,0.8607917433057523
74.5,-150.5,0.8517599130808952
74.5,-150.0,0.8377394662529953
74.5,-149.5,0.8221030621644647
74.5,-149.0,0.822730089568394
74.5,-148.5,0.8222290181192912
74.5,-148.0,0.8237541462665507
74.5,-147.5,0.8202437792548374
74.5,-147.0,0.8163794966404881
74.5,-146.5,0.8179097446982913
74.5,-146.0,0.8057057365522841
74.5,-145.5,0.8134243494890111
74.5,-145.0,0.8212122082360784
74.5,-144.5,0.8142792717309043
74.5,-144.0,0.8136151824245355
74.5,-143.5,0.7973091039186414
74.5,-143.0,0.8071704459106035
74.5,-142.5,0.8048963406504287
74.5,-142.0,0.8034340323303928
74.5,-141.5,0.7897639526533075
74.5,-141.0,0.7865894216933995
74.5,-140.5,0.7804195033958868
74.5,-140.0,0.776374231862154
74.5,-139.5,0.7708222215192658
74.5,-139.0,0.7677531200752765
74.5,-138.5,0.7610759675586432
74.5,-138.0,0.7569980811158804
74.5,-137.5,0.7263292451763568
74.5,-137.0,0.7203996195457414
74.5,-136.5,0.7109964176844419
74.5,-136.0,0.7029980678450053
74.5,-135.5,0.6957765747510507
74.5,-135.0,0.6864042482023838
74.5,-134.5,0.6785688489417969
74.5,-134.0,0.6773783946083637
74.5,-133.5,0.6783199878629242
74.5,-133.0,0.6568412923647164
74.5,-132.5,0.6806435975886749
74.5,-132.0,0.6690804268000274
74.5,-131.5,0.6471311538222227
74.5,-131.0,0.6689289241422942
74.5,-130.5,0.6696166170105255
74.5,-130.0,0.6815770290951881
74.5,-129.5,0.7018505857793808
74.5,-129.0,0.7057213438650719
74.5,-128.5,0.6914760040327959
74.5,-128.0,0.6830088236785158
74.5,-127.5,0.6894623937574017
74.5,-127.0,0.6695948928112894
74.5,-126.5,0.6588826251517919
74.5,-126.0,0.6582462854241806
74.5,-125.5,0.6406655853360333
74.5,-125.0,0.6669671891059207
74.75,-155.0,0.820127954964733
74.75,-154.5,0.8339473149676953
74.75,-154.0,0.8290231565012057
74.75,-153.5,0.8423316547732644
74.75,-153.0,0.8704048893765974
74.75,-152.5,0.8694777466593219
74.75,-152.0,0.8591716675607087
74.75,-151.5,0.8637847268707515
74.75,-151.0,0.8669248325444495
74.75,-150.5,0.8535685824298221
74.75,-150.0,0.8449972642667145
74.75,-149.5,0.8306098833254892
74.75,-149.0,0.8276001784069523
74.75,-148.5,0.8307126627709214
74.75,-148.0,0.8271082464449113
74.75,-147.5,0.8200509108621219
74.75,-147.0,0.8202559509369363
74.75,-146.5,0.8120306392638763
74.75,-146.0,0.8055745116957826
74.75,-145.5,0.8153508723810954
74.75,-145.0,0.8220511584997229
74.75,-144.5,0.8146164352227504
74.75,-144.0,0.8101026031026218
74.75,-143.5,0.8013445973230361
74.75,-143.0,0.7873704821312727
74.75,-142.5,0.7842574922236373
74.75,-142.0,0.7882845877903227
74.75,-141.5,0.7763072736096012
74.75,-141.0,0.773752444721709
74.75,-140.5,0.7772401688283694
74.75,-140.0,0.7666139081326558
74.75,-139.5,0.762749816497417
74.75,-139.0,0.7594234135287525
74.75,-138.5,0.7486557313055592
74.75,-138.0,0.7444768947374141
74.75,-137.5,0.7338212627606042
74.75,-137.0,0.7123312845608365
74.75,-136.5,0.7056616280952419
74.75,-136.0,0.6893997684917692
74.75,-135.5,0.6846592472643284
74.75,-135.0,0.6965419524626393
74.75,-134.5,0.6849256596481447
74.75,-134.0,0.6886897955276963
74.75,-133.5,0.6767125848722286
74.75,-133.0,0.680502716436
74.75,-132.5,0.6120916218602735
74.75,-132.0,0.6572607659484713
74.75,-131.5,0.6497021103723062
74.75,-131.0,0.6463067580047192
74.75,-130.5,0.6654876170093655
74.75,-130.0,0.6886074605419897
74.75,-129.5,0.6741745611515042
74.75,-129.0,0.6892115438820747
74.75,-128.5,0.6750838930533456
74.75,-128.0,0.6597965584138454
74.75,-127.5,0.6781485458762953
74.75,-127.0,0.6424748986281162
74.75,-126.5,0.6417101680224699
74.75,-126.0,0.6407836882168448
74.75,-125.5,0.6152354638841663
74.75,-125.0,0.6362638104811663
75.0,-155.0,0.8101919488118182
75.0,-154.5,0.8035800703275943
75.0,-154.0,0.8125712550462066
75.0,-153.5,0.8187113339238957
75.0,-153.0,0.8190631912817116
75.0,-152.5,0.8405993583288373
75.0,-152.0,0.8314755356958848
75.0,-151.5,0.8307933764042436
75.0,-151.0,0.8239830757047438
75.0,-150.5,0.8278462748745147
75.0,-150.0,0.8195303360527493
75.0,-149.5,0.8206991702669082
75.0,-149.0,0.824705401379192
75.0,-148.5,0.8178138564272249
75.0,-148.0,0.8183359118173856
75.0,-147.5,0.8185407965702859
75.0,-147.0,0.8126840703280375
75.0,-146.5,0.8161925580011287
75.0,-146.0,0.7966403850303662
75.0,-145.5,0.7992336102216934
75.0,-145.0,0.8006735152733552
75.0,-144.5,0.7993025727876838
75.0,-144.0,0.7990067826033043
75.0,-143.5,0.7828789843986349
75.0,-143.0,0.7834611688239612
75.0,-142.5,0.7751777014652048
75.0,-142.0,0.763483048393942
75.0,-141.5,0.7592730015234643
75.0,-141.0,0.7604088115916675
75.0,-140.5,0.7614204280978343
75.0,-140.0,0.7518829111942935
75.0,-139.5,0.7546002463915072
75.0,-139.0,0.7394523574300742
75.0,-138.5,0.7333809593368349
75.0,-138.0,0.7243153104953323
75.0,-137.5,0.7186184673884526
75.0,-137.0,0.7170222913406604
75.0,-136.5,0.7056829253159741
75.0,-136.0,0.7136934014642747
75.0,-135.5,0.7025010858268018
75.0,-135.0,0.6940078721481959
75.0,-134.5,0.6854581871658828
75.0,-134.0,0.6888343482505621
75.0,-133.5,0.6898476808147773
75.0,-133.0,0.6616856195223951
75.0,-132.5,0.658317029898849
75.0,-132.0,0.6451583882677041
75.0,-131.5,0.6618659296975148
75.0,-131.0,0.6603342691577406
75.0,-130.5,0.6641730034466727
75.0,-130.0,0.6612192073563954
75.0,-129.5,0.6618608666154091
75.0,-129.0,0.6699940971937483
75.0,-128.5,0.6703634893336099
75.0,-128.0,0.6612832668456371
75.0,-127.5,0.6425186117320144
75.0,-127.0,0.6352984693806748
75.0,-126.5,0.6213367365608525
75.0,-126.0,0.6196241129513941
75.0,-125.5,0.6404506797229834
75.0,-125.0,0.6310301273014423
75.25,-155.0,0.7821417426139023
75.25,-154.5,0.7922450923750319
75.25,-154.0,0.79649171678697
75.25,-153.5,0.7995050752439526
75.25,-153.0,0.8024218783010143
75.25,-152.5,0.8097502546290365
75.25,-152.0,0.8067750209059483
75.25,-151.5,0.8194741940480514
75.25,-151.0,0.8094812300771935
75.25,-150.5,0.8098478563402844
75.25,-150.0,0.8072380581559857
75.25,-149.5,0.8096461811174317
75.25,-149.0,0.8072617811279048
75.25,-148.5,0.8089983356320167
75.25,-148.0,0.810343830693824
75.25,-147.5,0.8064556973438759
75.25,-147.0,0.7973456150948336
75.25,-146.5,0.7991443022221417
75.25,-146.0,0.7923581286947097
75.25,-145.5,0.7850819889330601
75.25,-145.0,0.7920684736179858
75.25,-144.5,0.7906309301561001
75.25,-144.0,0.7823479497710424
75.25,-143.5,0.7833185125004101
75.25,-143.0,0.783056531457186
75.25,-142.5,0.7707407309633592
75.25,-142.0,0.7665371836159529
75.25,-141.5,0.7475382814540965
75.25,-141.0,0.7518766421536395
75.25,-140.5,0.7470885614984408
75.25,-140.0,0.7538998239446326
75.25,-139.5,0.7338077762161399
75.25,-139.0,0.7268313156185767
75.25,-138.5,0.7236491646430266
75.25,-138.0,0.7228752708625873
75.25,-137.5,0.7184612618329753
75.25,-137.0,0.7167422550089662
75.25,-136.5,0.7174517915018527
75.25,-136.0,0.7114858526285106
75.25,-135.5,0.719917596782563
75.25,-135.0,0.7064543400090223
75.25,-134.5,0.7034932363235316
75.25,-134.0,0.6708190002580827
75.25,-133.5,0.6661438061339017
75.25,-133.0,0.6565660127974167
75.25,-132.5,0.6440042341160189
75.25,-132.0,0.6128900933434209
75.25,-131.5,0.6064629486564626
75.25,-131.0,0.6238194145193915
75.25,-130.5,0.6390191178404035
75.25,-130.0,0.6278765002434827
75.25,-129.5,0.6416706839688344
75.25,-129.0,0.6365553777990611
75.25,-128.5,0.630237676327953
75.25,-128.0,0.633547807806182
75.25,-127.5,0.6249065897864957
75.25,-127.0,0.6353075661504134
75.25,-126.5,0.6246097320891523
75.25,-126.0,0.6229957065346028
75.25,-125.5,0.6226194111478809
75.25,-125.0,0.6230906841809674
75.5,-155.0,0.7888411443667536
75.5,-154.5,0.7608104701728987
75.5,-154.0,0.7886206756234035
75.5,-153.5,0.7909686729928441
75.5,-153.0,0.7932540486083527
75.5,-152.5,0.8116923645841655
75.5,-152.0,0.796726732631275
75.5,-151.5,0.8044110700829346
75.5,-151.0,0.8055752066419976
75.5,-150.5,0.8014695074960164
75.5,-150.0,0.7928898315112904
75.5,-149.5,0.8076050107274964
75.5,-149.0,0.7897353437745603
75.5,-148.5,0.7818966203613458
75.5,-148.0,0.7872724910211685
75.5,-147.5,0.7846279603975561
75.5,-147.0,0.7771053789670868
75.5,-146.5,0.7822610287454764
75.5,-146.0,0.7791331651377852
75.5,-145.5,0.7850761444493364
75.5,-145.0,0.7796770244698502
75.5,-144.5,0.7846990969460025
75.5,-144.0,0.7841887965865896
75.5,-143.5,0.7809175731323909
75.5,-143.0,0.7770895293295075
75.5,-142.5,0.7701688786662937
75.5,-142.0,0.7644622597925947
75.5,-141.5,0.7601257611288079
75.5,-141.0,0.7409900831634874
75.5,-140.5,0.7323995074094238
75.5,-140.0,0.7348486127440449
75.5,-139.5,0.7331377430712649
75.5,-139.0,0.7341171596267264
75.5,-138.5,0.7342975669876197
75.5,-138.0,0.7323748687230741
75.5,-137.5,0.7316431129542796
75.5,-137.0,0.7252967821139213
75.5,-136.5,0.7179479227799442
75.5,-136.0,0.7180579770776481
75.5,-135.5,0.7016569462139715
75.5,-135.0,0.7232982038335977
75.5,-134.5,0.6812597636911434
75.5,-134.0,0.6701710097465001
75.5,-133.5,0.6648133676172601
75.5,-133.0,0.6567984196988347
75.5,-132.5,0.6152299604408819
75.5,-132.0,0.6126767828611897
75.5,-131.5,0.6307367113219551
75.5,-131.0,0.6043457589774509
75.5,-130.5,0.603832930794778
75.5,-130.0,0.5985929244641045
75.5,-129.5,0.6183443207157354
75.5,-129.0,0.6165275816520976
75.5,-128.5,0.6164405943345309
75.5,-128.0,0.6186817520495395
75.5,-127.5,0.623548481701435
75.5,-127.0,0.6241096526063787
75.5,-126.5,0.6308599813293244
75.5,-126.0,0.6209267940602968
75.5,-125.5,0.6274633292030664
75.5,-125.0,0.6164822620328507
75.75,-155.0,0.7570649016804276
75.75,-154.5,0.781349093848305
75.75,-154.0,0.7706826821390979
75.75,-153.5,0.7700564485411413
75.75,-153.0,0.7713510372129642
75.75,-152.5,0.7734469063238089
75.75,-152.0,0.7794148676326966
75.75,-151.5,0.7751102145750011
75.75,-151.0,0.7771800272871705
75.75,-150.5,0.771530124907266
75.75,-150.0,0.7769305579707395
75.75,-149.5,0.7861815867148896
75.75,-149.0,0.784333370194095
75.75,-148.5,0.7709289571399269
75.75,-148.0,0.7766356451587991
75.75,-147.5,0.7740534771152103
75.75,-147.0,0.7671878943534137
75.75,-146.5,0.761869827509093
75.75,-146.0,0.7630595279201857
75.75,-145.5,0.760471054120453
75.75,-145.0,0.7546245369225141
75.75,-144.5,0.7630720852874018
75.75,-144.0,0.7692882800975995
75.75,-143.5,0.7638335892691382
75.75,-143.0,0.7549114617875362
75.75,-142.5,0.763371468504367
75.75,-142.0,0.7601739594256418
75.75,-141.5,0.7640824404608384
75.75,-141.0,0.7416090106582843
75.75,-140.5,0.737798827435847
75.75,-140.0,0.7329894599778053
75.75,-139.5,0.7282091483549864
75.75,-139.0,0.725805218796767
75.75,-138.5,0.7287219856295041
75.75,-138.0,0.7254649605412692
75.75,-137.5,0.7190173114249221
75.75,-137.0,0.7158252757810907
75.75,-136.5,0.713547527850589
75.75,-136.0,0.7141910446992256
75.75,-135.5,0.7113439352080739
75.75,-135.0,0.684282750874725
75.75,-134.5,0.6870995986746835
75.75,-134.0,0.6803631106638465
75.75,-133.5,0.659695468743883
75.75,-133.0,0.6606390789493137
75.75,-132.5,0.643136265731107
75.75,-132.0,0.6140458414034681
75.75,-131.5,0.6297695221474467
75.75,-131.0,0.5976782067048332
75.75,-130.5,0.6167830098436867
75.75,-130.0,0.6117284258416219
75.75,-129.5,0.5918432375456044
75.75,-129.0,0.6060494523441373
75.75,-128.5,0.6073773792800492
75.75,-128.0,0.6015107988456835
75.75,-127.5,0.6156941933758665
75.75,-127.0,0.6266220731381469
75.75,-126.5,0.6216272210150512
75.75,-126.0,0.6210149284277381
75.75,-125.5,0.6218029873821841
75.75,-125.0,0.6268272211904383
76.0,-155.0,0.755734787358342
76.0,-154.5,0.7660583417311041
76.0,-154.0,0.7652796716192345
76.0,-153.5,0.7719692655701695
76.0,-153.0,0.7784546962828336
76.0,-152.5,0.7740846159625179
76.0,-152.0,0.7750665660052707
76.0,-151.5,0.7878999762625858
76.0,-151.0,0.7780310364079185
76.0,-150.5,0.7743867931340012
76.0,-150.0,0.7720820236500006
76.0,-149.5,0.777245007540826
76.0,-149.0,0.7762563902006117
76.0,-148.5,0.7664828633661085
76.0,-148.0,0.7684274424605859
76.0,-147.5,0.751273967579446
76.0,-147.0,0.7514174607314458
76.0,-146.5,0.7572331402705416
76.0,-146.0,0.7498981216633769
76.0,-145.5,0.7450617112198138
76.0,-145.0,0.7473570369090365
76.0,-144.5,0.7546421093559876
76.0,-144.0,0.7434689529958804
76.0,-143.5,0.7381971933466962
76.0,-143.0,0.7506721067980956
76.0,-142.5,0.7529488548466857
76.0,-142.0,0.7486303530423909
76.0,-141.5,0.7582054315560836
76.0,-141.0,0.7414816673248702
76.0,-140.5,0.736566385470451
76.0,-140.0,0.7272136270032669
76.0,-139.5,0.7221415503023929
76.0,-139.0,0.7170791855388048
76.0,-138.5,0.7136192211058084
76.0,-138.0,0.7156339705587372
76.0,-137.5,0.7092336286365416
76.0,-137.0,0.7073446066104533
76.0,-136.5,0.7181367382458372
76.0,-136.0,0.7032198212225103
76.0,-135.5,0.7018085021105258
76.0,-135.0,0.6944603237229185
76.0,-134.5,0.6839773755619241
76.0,-134.0,0.6658488020102403
76.0,-133.5,0.6665375117213138
76.0,-133.0,0.6304367147517899
76.0,-132.5,0.6013358748444207
76.0,-132.0,0.6248073887162688
76.0,-131.5,0.6315907083412923
76.0,-131.0,0.62021514396757
76.0,-130.5,0.6203250174545432
76.0,-130.0,0.5753964879895039
76.0,-129.5,0.6007367365771729
76.0,-129.0,0.5887527422896199
76.0,-128.5,0.5896589694828315
76.0,-128.0,0.5755656721672182
76.0,-127.5,0.6119517165497437
76.0,-127.0,0.6122564363841488
76.0,-126.5,0.6224585329162867
76.0,-126.0,0.6201960125469647
76.0,-125.5,0.6070767187592088
76.0,-125.0,0.6313477891475228
76.25,-155.0,0.7578194837626588
76.25,-154.5,0.7559991794405359
76.25,-154.0,0.7651412210161195
76.25,-153.5,0.7735632689406345
76.25,-153.0,0.7751153624324657
76.25,-152.5,0.7752120410070237
76.25,-152.0,0.7792937819657544
76.25,-151.5,0.7681956991582416
76.25,-151.0,0.7792969994344262
76.25,-150.5,0.7672098766528097
76.25,-150.0,0.7719732733357295
76.25,-149.5,0.7682355435641012
76.25,-149.0,0.7555787136049248
76.25,-148.5,0.7572773366550849
76.25,-148.0,0.7535003566819951
76.25,-147.5,0.7468550356834587
76.25,-147.0,0.7433840358362555
76.25,-146.5,0.7424267865402754
76.25,-146.0,0.7350942813501726
76.25,-145.5,0.731619204652431
76.25,-145.0,0.7320741314073685
76.25,-144.5,0.7291365125628044
76.25,-144.0,0.7272594149513171
76.25,-143.5,0.7359982107303076
76.25,-143.0,0.7300374209707116
76.25,-142.5,0.7303322302241468
76.25,-142.0,0.7334098390374042
76.25,-141.5,0.7395938439771466
76.25,-141.0,0.7327961275934284
76.25,-140.5,0.7265537046536386
76.25,-140.0,0.7212775429143373
76.25,-139.5,0.7149398256953488
76.25,-139.0,0.7129617817018279
