Datetime,Latitude,Longitude,Pressure,Depth,Temperature,Salinity
1987-03-21 18:00:00,71.6533,-131.6783,683.8,675.7,0.324,34.874
1987-03-21 18:00:00,71.6533,-131.6783,684.01,675.9,0.325,34.874
1987-03-21 18:00:00,71.6533,-131.6783,684.31,676.2,0.326,34.874
1987-03-21 18:00:00,71.6533,-131.6783,684.51,676.4,0.328,34.874
1987-03-21 18:00:00,71.6533,-131.6783,684.82,676.7,0.33,34.874
1987-03-21 18:00:00,71.6533,-131.6783,685.02,676.9,0.331,34.874
1987-03-21 18:00:00,71.6533,-131.6783,685.32,677.2,0.332,34.874
1987-03-21 18:00:00,71.6533,-131.6783,685.53,677.4,0.331,34.875
1987-03-21 18:00:00,71.6533,-131.6783,685.83,677.7,0.33,34.875
1987-03-21 18:00:00,71.6533,-131.6783,686.03,677.9,0.33,34.875
1987-03-21 18:00:00,71.6533,-131.6783,686.34,678.2,0.33,34.875
1987-03-21 18:00:00,71.6533,-131.6783,686.54,678.4,0.33,34.875
1987-03-21 18:00:00,71.6533,-131.6783,686.84,678.7,0.33,34.875
1987-03-21 18:00:00,71.6533,-131.6783,687.05,678.9,0.33,34.876
1987-03-21 18:00:00,71.6533,-131.6783,687.25,679.1,0.329,34.876
1987-03-21 18:00:00,71.6533,-131.6783,687.45,679.3,0.328,34.876
1987-03-21 18:00:00,71.6533,-131.6783,687.76,679.6,0.327,34.876
1987-03-21 18:00:00,71.6533,-131.6783,687.96,679.8,0.326,34.876
1987-03-21 18:00:00,71.6533,-131.6783,688.26,680.1,0.325,34.876
1987-03-21 18:00:00,71.6533,-131.6783,688.47,680.3,0.326,34.876
1987-03-21 18:00:00,71.6533,-131.6783,688.77,680.6,0.326,34.876
1987-03-21 18:00:00,71.6533,-131.6783,688.97,680.8,0.326,34.876
1987-03-21 18:00:00,71.6533,-131.6783,689.28,681.1,0.325,34.876
1987-03-21 18:00:00,71.6533,-131.6783,689.48,681.3,0.325,34.876
1987-03-21 18:00:00,71.6533,-131.6783,689.78,681.6,0.325,34.876
1987-03-21 18:00:00,71.6533,-131.6783,689.99,681.8,0.325,34.876
1987-03-21 18:00:00,71.6533,-131.6783,690.29,682.1,0.325,34.876
1987-03-21 18:00:00,71.6533,-131.6783,690.49,682.3,0.325,34.876
1987-03-21 18:00:00,71.6533,-131.6783,690.8,682.6,0.325,34.876
1987-03-21 18:00:00,71.6533,-131.6783,691.0,682.8,0.324,34.877
1987-03-21 18:00:00,71.6533,-131.6783,691.3,683.1,0.324,34.877
1987-03-21 18:00:00,71.6533,-131.6783,691.51,683.3,0.324,34.877
1987-03-21 18:00:00,71.6533,-131.6783,691.81,683.6,0.324,34.877
1987-03-21 18:00:00,71.6533,-131.6783,692.01,683.8,0.323,34.877
1987-03-21 18:00:00,71.6533,-131.6783,692.32,684.1,0.323,34.876
1987-03-21 18:00:00,71.6533,-131.6783,692.52,684.3,0.323,34.876
1987-03-21 18:00:00,71.6533,-131.6783,692.82,684.6,0.323,34.876
1987-03-21 18:00:00,71.6533,-131.6783,693.03,684.8,0.323,34.876
1987-03-21 18:00:00,71.6533,-131.6783,693.33,685.1,0.322,34.876
1987-03-21 18:00:00,71.6533,-131.6783,693.53,685.3,0.321,34.877
1987-03-21 18:00:00,71.6533,-131.6783,693.84,685.6,0.32,34.877
1987-03-21 18:00:00,71.6533,-131.6783,694.04,685.8,0.319,34.877
1987-03-21 18:00:00,71.6533,-131.6783,694.35,686.1,0.319,34.876
1987-03-21 18:00:00,71.6533,-131.6783,694.55,686.3,0.318,34.876
1987-03-21 18:00:00,71.6533,-131.6783,694.75,686.5,0.317,34.876
1987-03-21 18:00:00,71.6533,-131.6783,694.95,686.7,0.317,34.877
1987-03-21 18:00:00,71.6533,-131.6783,695.26,687.0,0.316,34.877
1987-03-21 18:00:00,71.6533,-131.6783,695.46,687.2,0.316,34.877
1987-03-21 18:00:00,71.6533,-131.6783,695.76,687.5,0.316,34.877
1987-03-21 18:00:00,71.6533,-131.6783,695.97,687.7,0.315,34.877
1987-03-21 18:00:00,71.6533,-131.6783,696.27,688.0,0.314,34.877
1987-03-21 18:00:00,71.6533,-131.6783,696.47,688.2,0.313,34.877
1987-03-21 18:00:00,71.6533,-131.6783,696.78,688.5,0.312,34.877
1987-03-21 18:00:00,71.6533,-131.6783,696.98,688.7,0.311,34.877
1987-03-21 18:00:00,71.6533,-131.6783,697.28,689.0,0.31,34.877
1987-03-21 18:00:00,71.6533,-131.6783,697.49,689.2,0.309,34.877
1987-03-21 18:00:00,71.6533,-131.6783,697.79,689.5,0.309,34.877
1987-03-21 18:00:00,71.6533,-131.6783,697.99,689.7,0.308,34.877
1987-03-21 18:00:00,71.6533,-131.6783,698.3,690.0,0.308,34.877
1987-03-21 18:00:00,71.6533,-131.6783,698.5,690.2,0.309,34.876
1987-03-21 18:00:00,71.6533,-131.6783,698.81,690.5,0.309,34.877
1987-03-21 18:00:00,71.6533,-131.6783,699.01,690.7,0.308,34.877
1987-03-21 18:00:00,71.6533,-131.6783,699.31,691.0,0.308,34.877
1987-03-21 18:00:00,71.6533,-131.6783,699.52,691.2,0.309,34.877
1987-03-21 18:00:00,71.6533,-131.6783,699.82,691.5,0.309,34.877
1987-03-21 18:00:00,71.6533,-131.6783,700.02,691.7,0.31,34.877
1987-03-21 18:00:00,71.6533,-131.6783,700.33,692.0,0.31,34.877
1987-03-21 18:00:00,71.6533,-131.6783,700.53,692.2,0.311,34.877
1987-03-21 18:00:00,71.6533,-131.6783,700.83,692.5,0.31,34.877
1987-03-21 18:00:00,71.6533,-131.6783,701.04,692.7,0.31,34.877
1987-03-21 18:00:00,71.6533,-131.6783,701.34,693.0,0.309,34.877
1987-03-21 18:00:00,71.6533,-131.6783,701.54,693.2,0.309,34.877
1987-03-21 18:00:00,71.6533,-131.6783,701.85,693.5,0.31,34.877
1987-03-21 18:00:00,71.6533,-131.6783,702.05,693.7,0.31,34.877
1987-03-21 18:00:00,71.6533,-131.6783,702.25,693.9,0.31,34.877
1987-03-21 18:00:00,71.6533,-131.6783,702.46,694.1,0.31,34.877
1987-03-21 18:00:00,71.6533,-131.6783,702.76,694.4,0.31,34.877
1987-03-21 18:00:00,71.6533,-131.6783,702.96,694.6,0.31,34.877
1987-03-21 18:00:00,71.6533,-131.6783,703.27,694.9,0.311,34.877
1987-03-21 18:00:00,71.6533,-131.6783,703.47,695.1,0.311,34.877
1987-03-21 18:00:00,71.6533,-131.6783,703.77,695.4,0.311,34.877
1987-03-21 18:00:00,71.6533,-131.6783,703.98,695.6,0.31,34.877
1987-03-21 18:00:00,71.6533,-131.6783,704.28,695.9,0.31,34.877
1987-03-21 18:00:00,71.6533,-131.6783,704.48,696.1,0.31,34.878
1987-03-21 18:00:00,71.6533,-131.6783,704.79,696.4,0.309,34.878
1987-03-21 18:00:00,71.6533,-131.6783,704.99,696.6,0.309,34.878
1987-03-21 18:00:00,71.6533,-131.6783,705.29,696.9,0.308,34.878
1987-03-21 18:00:00,71.6533,-131.6783,705.5,697.1,0.308,34.878
1987-03-21 18:00:00,71.6533,-131.6783,705.8,697.4,0.308,34.878
1987-03-21 18:00:00,71.6533,-131.6783,706.0,697.6,0.308,34.878
1987-03-21 18:00:00,71.6533,-131.6783,706.31,697.9,0.307,34.878
1987-03-21 18:00:00,71.6533,-131.6783,706.51,698.1,0.307,34.878
1987-03-21 18:00:00,71.6533,-131.6783,706.81,698.4,0.307,34.878
1987-03-21 18:00:00,71.6533,-131.6783,707.02,698.6,0.306,34.878
1987-03-21 18:00:00,71.6533,-131.6783,707.32,698.9,0.306,34.878
1987-03-21 18:00:00,71.6533,-131.6783,707.52,699.1,0.306,34.878
1987-03-21 18:00:00,71.6533,-131.6783,707.83,699.4,0.306,34.878
1987-03-21 18:00:00,71.6533,-131.6783,708.03,699.6,0.305,34.878
1987-03-21 18:00:00,71.6533,-131.6783,708.33,699.9,0.304,34.878
1987-03-21 18:00:00,71.6533,-131.6783,708.54,700.1,0.304,34.878
1987-03-21 18:00:00,71.6533,-131.6783,708.84,700.4,0.303,34.878
1987-03-21 18:00:00,71.6533,-131.6783,709.04,700.6,0.302,34.878
1987-03-21 18:00:00,71.6533,-131.6783,709.35,700.9,0.302,34.878
1987-03-21 18:00:00,71.6533,-131.6783,709.45,701.0,0.302,34.878
1987-03-21 18:00:00,71.6533,-131.6783,709.75,701.3,0.301,34.878
1987-03-21 18:00:00,71.6533,-131.6783,709.96,701.5,0.3,34.878
1987-03-21 18:00:00,71.6533,-131.6783,710.26,701.8,0.299,34.878
1987-03-21 18:00:00,71.6533,-131.6783,710.46,702.0,0.298,34.879
1987-03-21 18:00:00,71.6533,-131.6783,710.77,702.3,0.298,34.878
1987-03-21 18:00:00,71.6533,-131.6783,710.97,702.5,0.297,34.878
1987-03-21 18:00:00,71.6533,-131.6783,711.27,702.8,0.297,34.878
1987-03-21 18:00:00,71.6533,-131.6783,711.48,703.0,0.297,34.878
1987-03-21 18:00:00,71.6533,-131.6783,711.78,703.3,0.297,34.878
1987-03-21 18:00:00,71.6533,-131.6783,711.98,703.5,0.297,34.878
1987-03-21 18:00:00,71.6533,-131.6783,712.29,703.8,0.296,34.878
1987-03-21 18:00:00,71.6533,-131.6783,712.49,704.0,0.296,34.878
1987-03-21 18:00:00,71.6533,-131.6783,712.8,704.3,0.295,34.878
1987-03-21 18:00:00,71.6533,-131.6783,713.0,704.5,0.294,34.878
1987-03-21 18:00:00,71.6533,-131.6783,713.3,704.8,0.294,34.878
1987-03-21 18:00:00,71.6533,-131.6783,713.51,705.0,0.294,34.878
1987-03-21 18:00:00,71.6533,-131.6783,713.81,705.3,0.293,34.878
1987-03-21 18:00:00,71.6533,-131.6783,714.01,705.5,0.293,34.879
1987-03-21 18:00:00,71.6533,-131.6783,714.32,705.8,0.292,34.878
1987-03-21 18:00:00,71.6533,-131.6783,714.52,706.0,0.291,34.879
1987-03-21 18:00:00,71.6533,-131.6783,714.82,706.3,0.291,34.878
1987-03-21 18:00:00,71.6533,-131.6783,715.03,706.5,0.29,34.878
1987-03-21 18:00:00,71.6533,-131.6783,715.33,706.8,0.29,34.878
1987-03-21 18:00:00,71.6533,-131.6783,715.53,707.0,0.29,34.878
1987-03-21 18:00:00,71.6533,-131.6783,715.84,707.3,0.29,34.878
1987-03-21 18:00:00,71.6533,-131.6783,716.04,707.5,0.289,34.878
1987-03-21 18:00:00,71.6533,-131.6783,716.34,707.8,0.289,34.879
1987-03-21 18:00:00,71.6533,-131.6783,716.55,708.0,0.288,34.879
1987-03-21 18:00:00,71.6533,-131.6783,716.75,708.2,0.288,34.879
1987-03-21 18:00:00,71.6533,-131.6783,716.95,708.4,0.287,34.878
1987-03-21 18:00:00,71.6533,-131.6783,717.26,708.7,0.287,34.878
1987-03-21 18:00:00,71.6533,-131.6783,717.46,708.9,0.286,34.879
1987-03-21 18:00:00,71.6533,-131.6783,717.76,709.2,0.285,34.879
1987-03-21 18:00:00,71.6533,-131.6783,717.97,709.4,0.285,34.879
1987-03-21 18:00:00,71.6533,-131.6783,718.27,709.7,0.285,34.879
1987-03-21 18:00:00,71.6533,-131.6783,718.47,709.9,0.285,34.878
1987-03-21 18:00:00,71.6533,-131.6783,718.78,710.2,0.285,34.878
1987-03-21 18:00:00,71.6533,-131.6783,718.98,710.4,0.285,34.879
1987-03-21 18:00:00,71.6533,-131.6783,719.28,710.7,0.284,34.879
1987-03-21 18:00:00,71.6533,-131.6783,719.49,710.9,0.284,34.879
1987-03-21 18:00:00,71.6533,-131.6783,719.79,711.2,0.284,34.879
1987-03-21 18:00:00,71.6533,-131.6783,719.99,711.4,0.283,34.879
1987-03-21 18:00:00,71.6533,-131.6783,720.3,711.7,0.283,34.878
1987-03-21 18:00:00,71.6533,-131.6783,720.5,711.9,0.283,34.878
1987-03-21 18:00:00,71.6533,-131.6783,720.8,712.2,0.283,34.878
1987-03-21 18:00:00,71.6533,-131.6783,721.01,712.4,0.283,34.879
1987-03-21 18:00:00,71.6533,-131.6783,721.31,712.7,0.283,34.879
1987-03-21 18:00:00,71.6533,-131.6783,721.51,712.9,0.282,34.879
1987-03-21 18:00:00,71.6533,-131.6783,721.82,713.2,0.282,34.879
1987-03-21 18:00:00,71.6533,-131.6783,722.02,713.4,0.281,34.879
1987-03-21 18:00:00,71.6533,-131.6783,722.33,713.7,0.281,34.879
1987-03-21 18:00:00,71.6533,-131.6783,722.53,713.9,0.281,34.879
1987-03-21 18:00:00,71.6533,-131.6783,722.83,714.2,0.281,34.879
1987-03-21 18:00:00,71.6533,-131.6783,723.04,714.4,0.28,34.879
1987-03-21 18:00:00,71.6533,-131.6783,723.34,714.7,0.28,34.879
1987-03-21 18:00:00,71.6533,-131.6783,723.54,714.9,0.28,34.879
1987-03-21 18:00:00,71.6533,-131.6783,723.85,715.2,0.279,34.879
1987-03-21 18:00:00,71.6533,-131.6783,724.05,715.4,0.279,34.879
1987-03-21 18:00:00,71.6533,-131.6783,724.25,715.6,0.278,34.879
1987-03-21 18:00:00,71.6533,-131.6783,724.45,715.8,0.277,34.879
1987-03-21 18:00:00,71.6533,-131.6783,724.76,716.1,0.277,34.879
1987-03-21 18:00:00,71.6533,-131.6783,724.96,716.3,0.277,34.878
1987-03-21 18:00:00,71.6533,-131.6783,725.27,716.6,0.277,34.878
1987-03-21 18:00:00,71.6533,-131.6783,725.47,716.8,0.277,34.878
1987-03-21 18:00:00,71.6533,-131.6783,725.77,717.1,0.277,34.878
1987-03-21 18:00:00,71.6533,-131.6783,725.98,717.3,0.277,34.879
1987-03-21 18:00:00,71.6533,-131.6783,726.28,717.6,0.277,34.879
1987-03-21 18:00:00,71.6533,-131.6783,726.48,717.8,0.276,34.879
1987-03-21 18:00:00,71.6533,-131.6783,726.79,718.1,0.276,34.879
1987-03-21 18:00:00,71.6533,-131.6783,726.99,718.3,0.275,34.879
1987-03-21 18:00:00,71.6533,-131.6783,727.29,718.6,0.275,34.879
1987-03-21 18:00:00,71.6533,-131.6783,727.5,718.8,0.274,34.879
1987-03-21 18:00:00,71.6533,-131.6783,727.8,719.1,0.274,34.88
1987-03-21 18:00:00,71.6533,-131.6783,728.0,719.3,0.274,34.879
1987-03-21 18:00:00,71.6533,-131.6783,728.31,719.6,0.274,34.879
1987-03-21 18:00:00,71.6533,-131.6783,728.51,719.8,0.274,34.879
1987-03-21 18:00:00,71.6533,-131.6783,728.81,720.1,0.273,34.879
1987-03-21 18:00:00,71.6533,-131.6783,729.02,720.3,0.273,34.879
1987-03-21 18:00:00,71.6533,-131.6783,729.32,720.6,0.273,34.879
1987-03-21 18:00:00,71.6533,-131.6783,729.52,720.8,0.272,34.879
1987-03-21 18:00:00,71.6533,-131.6783,729.83,721.1,0.272,34.88
1987-03-21 18:00:00,71.6533,-131.6783,730.03,721.3,0.272,34.88
1987-03-21 18:00:00,71.6533,-131.6783,730.33,721.6,0.272,34.879
1987-03-21 18:00:00,71.6533,-131.6783,730.54,721.8,0.272,34.879
1987-03-21 18:00:00,71.6533,-131.6783,730.84,722.1,0.271,34.879
1987-03-21 18:00:00,71.6533,-131.6783,731.04,722.3,0.27,34.879
1987-03-21 18:00:00,71.6533,-131.6783,731.35,722.6,0.268,34.88
1987-03-21 18:00:00,71.6533,-131.6783,731.45,722.7,0.266,34.88
1987-03-21 18:00:00,71.6533,-131.6783,731.75,723.0,0.265,34.88
1987-03-21 18:00:00,71.6533,-131.6783,731.96,723.2,0.265,34.88
1987-03-21 18:00:00,71.6533,-131.6783,732.26,723.5,0.265,34.88
1987-03-21 18:00:00,71.6533,-131.6783,732.46,723.7,0.265,34.88
1987-03-21 18:00:00,71.6533,-131.6783,732.77,724.0,0.265,34.88
1987-03-21 18:00:00,71.6533,-131.6783,732.97,724.2,0.264,34.88
1987-03-21 18:00:00,71.6533,-131.6783,733.28,724.5,0.264,34.88
1987-03-21 18:00:00,71.6533,-131.6783,733.48,724.7,0.264,34.88
1987-03-21 18:00:00,71.6533,-131.6783,733.78,725.0,0.264,34.88
1987-03-21 18:00:00,71.6533,-131.6783,733.98,725.2,0.263,34.88
1987-03-21 18:00:00,71.6533,-131.6783,734.29,725.5,0.263,34.88
1987-03-21 18:00:00,71.6533,-131.6783,734.49,725.7,0.262,34.88
1987-03-21 18:00:00,71.6533,-131.6783,734.8,726.0,0.261,34.88
1987-03-21 18:00:00,71.6533,-131.6783,735.0,726.2,0.261,34.88
1987-03-21 18:00:00,71.6533,-131.6783,735.3,726.5,0.26,34.88
1987-03-21 18:00:00,71.6533,-131.6783,735.51,726.7,0.259,34.88
1987-03-21 18:00:00,71.6533,-131.6783,735.81,727.0,0.259,34.88
1987-03-21 18:00:00,71.6533,-131.6783,736.01,727.2,0.258,34.88
1987-03-21 18:00:00,71.6533,-131.6783,736.32,727.5,0.257,34.88
1987-03-21 18:00:00,71.6533,-131.6783,736.52,727.7,0.256,34.88
1987-03-21 18:00:00,71.6533,-131.6783,736.82,728.0,0.256,34.88
1987-03-21 18:00:00,71.6533,-131.6783,737.03,728.2,0.256,34.88
1987-03-21 18:00:00,71.6533,-131.6783,737.33,728.5,0.256,34.88
1987-03-21 18:00:00,71.6533,-131.6783,737.53,728.7,0.255,34.88
1987-03-21 18:00:00,71.6533,-131.6783,737.84,729.0,0.255,34.88
1987-03-21 18:00:00,71.6533,-131.6783,738.04,729.2,0.255,34.881
1987-03-21 18:00:00,71.6533,-131.6783,738.34,729.5,0.255,34.88
1987-03-21 18:00:00,71.6533,-131.6783,738.55,729.7,0.255,34.88
1987-03-21 18:00:00,71.6533,-131.6783,738.75,729.9,0.254,34.88
1987-03-21 18:00:00,71.6533,-131.6783,738.95,730.1,0.254,34.88
1987-03-21 18:00:00,71.6533,-131.6783,739.26,730.4,0.253,34.88
1987-03-21 18:00:00,71.6533,-131.6783,739.46,730.6,0.252,34.881
1987-03-21 18:00:00,71.6533,-131.6783,739.76,730.9,0.251,34.881
1987-03-21 18:00:00,71.6533,-131.6783,739.97,731.1,0.251,34.881
1987-03-21 18:00:00,71.6533,-131.6783,740.27,731.4,0.25,34.881
1987-03-21 18:00:00,71.6533,-131.6783,740.47,731.6,0.25,34.881
1987-03-21 18:00:00,71.6533,-131.6783,740.78,731.9,0.25,34.88
1987-03-21 18:00:00,71.6533,-131.6783,740.98,732.1,0.25,34.88
1987-03-21 18:00:00,71.6533,-131.6783,741.29,732.4,0.25,34.881
1987-03-21 18:00:00,71.6533,-131.6783,741.49,732.6,0.25,34.881
1987-03-21 18:00:00,71.6533,-131.6783,741.79,732.9,0.249,34.881
1987-03-21 18:00:00,71.6533,-131.6783,741.99,733.1,0.249,34.881
1987-03-21 18:00:00,71.6533,-131.6783,742.3,733.4,0.249,34.881
1987-03-21 18:00:00,71.6533,-131.6783,742.5,733.6,0.248,34.881
1987-03-21 18:00:00,71.6533,-131.6783,742.81,733.9,0.248,34.881
1987-03-21 18:00:00,71.6533,-131.6783,743.01,734.1,0.248,34.881
1987-03-21 18:00:00,71.6533,-131.6783,743.31,734.4,0.247,34.881
1987-03-21 18:00:00,71.6533,-131.6783,743.52,734.6,0.247,34.881
1987-03-21 18:00:00,71.6533,-131.6783,743.82,734.9,0.247,34.881
1987-03-21 18:00:00,71.6533,-131.6783,744.02,735.1,0.247,34.881
1987-03-21 18:00:00,71.6533,-131.6783,744.33,735.4,0.246,34.881
1987-03-21 18:00:00,71.6533,-131.6783,744.53,735.6,0.246,34.881
1987-03-21 18:00:00,71.6533,-131.6783,744.83,735.9,0.246,34.881
1987-03-21 18:00:00,71.6533,-131.6783,745.04,736.1,0.245,34.881
1987-03-21 18:00:00,71.6533,-131.6783,745.34,736.4,0.245,34.881
1987-03-21 18:00:00,71.6533,-131.6783,745.54,736.6,0.244,34.881
1987-03-21 18:00:00,71.6533,-131.6783,745.85,736.9,0.244,34.881
1987-03-21 18:00:00,71.6533,-131.6783,745.95,737.0,0.244,34.881
1987-03-21 18:00:00,71.6533,-131.6783,746.25,737.3,0.244,34.881
1987-03-21 18:00:00,71.6533,-131.6783,746.46,737.5,0.243,34.881
1987-03-21 18:00:00,71.6533,-131.6783,746.76,737.8,0.243,34.881
1987-03-21 18:00:00,71.6533,-131.6783,746.96,738.0,0.242,34.881
1987-03-21 18:00:00,71.6533,-131.6783,747.27,738.3,0.242,34.881
1987-03-21 18:00:00,71.6533,-131.6783,747.47,738.5,0.241,34.881
1987-03-21 18:00:00,71.6533,-131.6783,747.77,738.8,0.24,34.881
1987-03-21 18:00:00,71.6533,-131.6783,747.98,739.0,0.24,34.881
1987-03-21 18:00:00,71.6533,-131.6783,748.28,739.3,0.239,34.881
1987-03-21 18:00:00,71.6533,-131.6783,748.48,739.5,0.239,34.881
1987-03-21 18:00:00,71.6533,-131.6783,748.79,739.8,0.238,34.881
1987-03-21 18:00:00,71.6533,-131.6783,748.99,740.0,0.238,34.882
1987-03-21 18:00:00,71.6533,-131.6783,749.3,740.3,0.238,34.882
1987-03-21 18:00:00,71.6533,-131.6783,749.5,740.5,0.237,34.882
1987-03-21 18:00:00,71.6533,-131.6783,749.8,740.8,0.237,34.882
1987-03-21 18:00:00,71.6533,-131.6783,750.01,741.0,0.236,34.882
1987-03-21 18:00:00,71.6533,-131.6783,750.31,741.3,0.235,34.882
1987-03-21 18:00:00,71.6533,-131.6783,750.51,741.5,0.235,34.882
1987-03-21 18:00:00,71.6533,-131.6783,750.82,741.8,0.234,34.882
1987-03-21 18:00:00,71.6533,-131.6783,751.02,742.0,0.233,34.882
1987-03-21 18:00:00,71.6533,-131.6783,751.32,742.3,0.233,34.882
1987-03-21 18:00:00,71.6533,-131.6783,751.53,742.5,0.232,34.882
1987-03-21 18:00:00,71.6533,-131.6783,751.83,742.8,0.232,34.882
1987-03-21 18:00:00,71.6533,-131.6783,752.03,743.0,0.231,34.882
1987-03-21 18:00:00,71.6533,-131.6783,752.34,743.3,0.23,34.882
1987-03-21 18:00:00,71.6533,-131.6783,752.54,743.5,0.229,34.882
1987-03-21 18:00:00,71.6533,-131.6783,752.84,743.8,0.229,34.883
1987-03-21 18:00:00,71.6533,-131.6783,753.05,744.0,0.228,34.883
1987-03-21 18:00:00,71.6533,-131.6783,753.25,744.2,0.228,34.883
1987-03-21 18:00:00,71.6533,-131.6783,753.45,744.4,0.228,34.883
1987-03-21 18:00:00,71.6533,-131.6783,753.76,744.7,0.228,34.883
1987-03-21 18:00:00,71.6533,-131.6783,753.96,744.9,0.228,34.882
1987-03-21 18:00:00,71.6533,-131.6783,754.26,745.2,0.228,34.882
1987-03-21 18:00:00,71.6533,-131.6783,754.47,745.4,0.228,34.882
1987-03-21 18:00:00,71.6533,-131.6783,754.77,745.7,0.227,34.882
1987-03-21 18:00:00,71.6533,-131.6783,754.97,745.9,0.227,34.882
1987-03-21 18:00:00,71.6533,-131.6783,755.28,746.2,0.226,34.883
1987-03-21 18:00:00,71.6533,-131.6783,755.48,746.4,0.226,34.882
1987-03-21 18:00:00,71.6533,-131.6783,755.78,746.7,0.225,34.882
1987-03-21 18:00:00,71.6533,-131.6783,755.99,746.9,0.225,34.882
1987-03-21 18:00:00,71.6533,-131.6783,756.29,747.2,0.225,34.882
1987-03-21 18:00:00,71.6533,-131.6783,756.49,747.4,0.225,34.882
1987-03-21 18:00:00,71.6533,-131.6783,756.8,747.7,0.225,34.882
1987-03-21 18:00:00,71.6533,-131.6783,757.0,747.9,0.225,34.882
1987-03-21 18:00:00,71.6533,-131.6783,757.31,748.2,0.225,34.882
1987-03-21 18:00:00,71.6533,-131.6783,757.51,748.4,0.225,34.882
1987-03-21 18:00:00,71.6533,-131.6783,757.81,748.7,0.224,34.883
1987-03-21 18:00:00,71.6533,-131.6783,758.02,748.9,0.224,34.883
1987-03-21 18:00:00,71.6533,-131.6783,758.32,749.2,0.224,34.882
1987-03-21 18:00:00,71.6533,-131.6783,758.52,749.4,0.224,34.882
1987-03-21 18:00:00,71.6533,-131.6783,758.83,749.7,0.225,34.882
1987-03-21 18:00:00,71.6533,-131.6783,759.03,749.9,0.225,34.882
1987-03-21 18:00:00,71.6533,-131.6783,759.33,750.2,0.225,34.882
1987-03-21 18:00:00,71.6533,-131.6783,759.54,750.4,0.224,34.882
1987-03-21 18:00:00,71.6533,-131.6783,759.84,750.7,0.224,34.882
1987-03-21 18:00:00,71.6533,-131.6783,760.04,750.9,0.224,34.883
1987-03-21 18:00:00,71.6533,-131.6783,760.35,751.2,0.224,34.883
1987-03-21 18:00:00,71.6533,-131.6783,760.45,751.3,0.224,34.882
1987-03-21 18:00:00,71.6533,-131.6783,760.75,751.6,0.224,34.882
1987-03-21 18:00:00,71.6533,-131.6783,760.96,751.8,0.224,34.882
1987-03-21 18:00:00,71.6533,-131.6783,761.26,752.1,0.224,34.882
1987-03-21 18:00:00,71.6533,-131.6783,761.46,752.3,0.224,34.882
1987-03-21 18:00:00,71.6533,-131.6783,761.77,752.6,0.223,34.882
1987-03-21 18:00:00,71.6533,-131.6783,761.97,752.8,0.223,34.882
1987-03-21 18:00:00,71.6533,-131.6783,762.27,753.1,0.223,34.882
1987-03-21 18:00:00,71.6533,-131.6783,762.48,753.3,0.222,34.882
1987-03-21 18:00:00,71.6533,-131.6783,762.78,753.6,0.222,34.882
1987-03-21 18:00:00,71.6533,-131.6783,762.98,753.8,0.221,34.882
1987-03-21 18:00:00,71.6533,-131.6783,763.29,754.1,0.221,34.882
1987-03-21 18:00:00,71.6533,-131.6783,763.49,754.3,0.22,34.882
1987-03-21 18:00:00,71.6533,-131.6783,763.8,754.6,0.22,34.882
1987-03-21 18:00:00,71.6533,-131.6783,764.0,754.8,0.22,34.882
1987-03-21 18:00:00,71.6533,-131.6783,764.3,755.1,0.219,34.882
1987-03-21 18:00:00,71.6533,-131.6783,764.51,755.3,0.218,34.882
1987-03-21 18:00:00,71.6533,-131.6783,764.81,755.6,0.218,34.882
1987-03-21 18:00:00,71.6533,-131.6783,765.01,755.8,0.218,34.882
1987-03-21 18:00:00,71.6533,-131.6783,765.32,756.1,0.217,34.882
1987-03-21 18:00:00,71.6533,-131.6783,765.52,756.3,0.217,34.882
1987-03-21 18:00:00,71.6533,-131.6783,765.82,756.6,0.216,34.882
1987-03-21 18:00:00,71.6533,-131.6783,766.03,756.8,0.215,34.882
1987-03-21 18:00:00,71.6533,-131.6783,766.33,757.1,0.215,34.883
1987-03-21 18:00:00,71.6533,-131.6783,766.53,757.3,0.214,34.883
1987-03-21 18:00:00,71.6533,-131.6783,766.84,757.6,0.213,34.883
1987-03-21 18:00:00,71.6533,-131.6783,767.04,757.8,0.213,34.883
1987-03-21 18:00:00,71.6533,-131.6783,767.34,758.1,0.213,34.883
1987-03-21 18:00:00,71.6533,-131.6783,767.55,758.3,0.213,34.883
1987-03-21 18:00:00,71.6533,-131.6783,767.75,758.5,0.212,34.883
1987-03-21 18:00:00,71.6533,-131.6783,767.95,758.7,0.212,34.883
1987-03-21 18:00:00,71.6533,-131.6783,768.26,759.0,0.212,34.883
1987-03-21 18:00:00,71.6533,-131.6783,768.46,759.2,0.211,34.883
1987-03-21 18:00:00,71.6533,-131.6783,768.76,759.5,0.211,34.883
1987-03-21 18:00:00,71.6533,-131.6783,768.97,759.7,0.21,34.883
1987-03-21 18:00:00,71.6533,-131.6783,769.27,760.0,0.21,34.883
1987-03-21 18:00:00,71.6533,-131.6783,769.47,760.2,0.21,34.883
1987-03-21 18:00:00,71.6533,-131.6783,769.78,760.5,0.21,34.883
1987-03-21 18:00:00,71.6533,-131.6783,769.98,760.7,0.21,34.883
1987-03-21 18:00:00,71.6533,-131.6783,770.29,761.0,0.209,34.883
1987-03-21 18:00:00,71.6533,-131.6783,770.49,761.2,0.209,34.883
1987-03-21 18:00:00,71.6533,-131.6783,770.79,761.5,0.209,34.883
